Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Darwin,23.8,33.3,0.0,ENE,39.0,ENE,N,7.0,26.0,72.0,50.0,1014.4,1010.4,28.0,30.9,0,0
Darwin,21.8,34.8,0.0,E,43.0,ENE,N,13.0,28.0,69.0,47.0,1014.1,1009.4,27.7,31.9,0,0
Darwin,23.7,34.5,0.0,E,37.0,SE,NNW,20.0,24.0,61.0,59.0,1013.3,1009.0,26.8,30.1,0,0
Darwin,21.8,31.8,0.0,E,35.0,ENE,N,11.0,19.0,66.0,54.0,1012.5,1009.1,27.2,30.8,0,0
Darwin,24.0,30.9,0.0,N,33.0,N,NW,4.0,22.0,73.0,63.0,1011.6,1008.7,27.4,28.8,0,0
Darwin,22.4,31.8,0.0,WNW,33.0,SSW,WNW,4.0,26.0,71.0,57.0,1012.1,1007.9,27.4,30.5,0,0
Darwin,22.5,36.0,0.0,WNW,33.0,WSW,NW,9.0,22.0,67.0,55.0,1012.9,1008.1,27.5,31.5,0,0
Darwin,23.0,36.2,0.0,E,48.0,SSE,NNW,9.0,26.0,68.0,30.0,1013.4,1009.7,28.1,32.4,0,0
Darwin,21.0,37.0,0.0,E,52.0,SSE,NNW,13.0,24.0,63.0,24.0,1013.6,1008.5,27.5,32.6,0,0
Darwin,21.7,32.1,0.0,NW,33.0,SW,NW,6.0,24.0,74.0,50.0,1013.8,1009.2,27.1,30.9,0,0
Darwin,22.2,32.0,0.0,WNW,35.0,WNW,WNW,9.0,26.0,67.0,53.0,1012.8,1008.7,27.5,30.1,0,0
Darwin,23.4,32.5,0.0,NNW,31.0,NE,NNW,15.0,17.0,72.0,43.0,1014.3,1011.0,27.3,32.0,0,0
Darwin,22.7,32.5,0.0,N,35.0,NNE,NNW,11.0,20.0,74.0,56.0,1014.8,1010.9,27.7,31.6,0,0
Darwin,24.2,30.8,0.0,NW,28.0,NW,NNW,7.0,17.0,73.0,61.0,1014.4,1011.3,27.4,29.6,0,0
Darwin,23.0,32.5,0.0,NW,31.0,S,NW,17.0,20.0,77.0,52.0,1013.5,1009.7,27.3,31.2,0,0
Darwin,24.8,34.1,0.0,WNW,44.0,W,WNW,11.0,22.0,68.0,42.0,1014.0,1010.1,29.0,32.9,0,0
Darwin,23.7,33.2,0.0,WNW,35.0,WSW,NW,2.0,28.0,66.0,51.0,1014.1,1009.8,28.3,32.0,0,0
Darwin,23.9,33.3,0.0,NNE,39.0,NNE,NNW,17.0,24.0,59.0,56.0,1013.7,1009.8,28.7,31.2,0,0
Darwin,22.8,33.4,0.0,N,37.0,N,NNW,9.0,24.0,64.0,42.0,1013.0,1009.0,28.9,32.7,0,0
Darwin,24.0,32.9,0.0,N,33.0,NNW,NNW,15.0,20.0,67.0,39.0,1013.5,1009.4,27.9,32.0,0,0
Darwin,23.8,32.5,0.0,ESE,39.0,NW,NNW,9.0,22.0,64.0,55.0,1014.3,1010.3,29.1,30.8,0,1
Darwin,23.9,33.3,5.2,ENE,35.0,ESE,SW,17.0,19.0,77.0,43.0,1014.9,1010.7,25.9,32.4,1,0
Darwin,23.7,34.5,0.0,E,46.0,ENE,NNW,17.0,24.0,61.0,34.0,1014.3,1010.1,28.8,32.5,0,0
Darwin,22.9,34.3,0.0,NNW,37.0,ENE,NNW,7.0,22.0,54.0,45.0,1015.5,1010.8,28.8,31.8,0,0
Darwin,23.8,32.7,0.0,N,35.0,ENE,NNW,9.0,24.0,62.0,42.0,1015.2,1010.9,28.7,31.5,0,0
Darwin,23.5,33.0,0.0,N,35.0,NNE,NNW,11.0,24.0,61.0,50.0,1014.8,1010.9,28.8,31.6,0,0
Darwin,23.8,33.7,0.0,NNW,35.0,NNE,NW,6.0,24.0,57.0,52.0,1013.8,1009.0,28.7,30.9,0,0
Darwin,23.4,33.4,0.0,NNW,37.0,W,NW,7.0,24.0,61.0,43.0,1012.9,1009.1,28.7,32.0,0,0
Darwin,24.7,33.4,0.0,NNW,33.0,NE,WNW,6.0,20.0,68.0,41.0,1013.8,1009.9,28.6,32.5,0,0
Darwin,24.0,34.5,0.0,NE,41.0,E,NNW,15.0,20.0,67.0,53.0,1014.6,1010.4,28.5,32.4,0,0
Darwin,25.0,34.6,0.0,NNW,39.0,SSE,NNW,11.0,24.0,68.0,44.0,1014.8,1009.9,29.1,33.4,0,0
Darwin,25.3,33.3,0.0,NNW,37.0,NNE,N,7.0,26.0,77.0,51.0,1013.8,1009.6,28.3,32.8,0,0
Darwin,25.7,33.4,0.0,NW,31.0,NE,NNW,13.0,19.0,68.0,50.0,1014.3,1010.2,29.0,32.2,0,0
Darwin,25.6,36.1,0.0,N,50.0,E,NNE,13.0,33.0,61.0,40.0,1013.6,1008.9,30.3,34.4,0,0
Darwin,26.7,34.0,0.0,S,57.0,E,N,17.0,26.0,61.0,55.0,1013.3,1008.8,30.5,32.6,0,1
Darwin,25.2,34.3,18.8,WNW,35.0,SSE,N,11.0,20.0,69.0,48.0,1013.7,1008.9,28.6,33.6,1,0
Darwin,25.3,33.5,0.0,N,31.0,NE,NNW,13.0,22.0,66.0,55.0,1013.4,1009.7,29.5,32.7,0,0
Darwin,24.8,35.5,0.0,N,46.0,SE,N,17.0,30.0,80.0,52.0,1014.1,1010.4,28.5,32.9,0,0
Darwin,25.7,36.8,0.0,ENE,41.0,S,N,15.0,28.0,73.0,61.0,1014.4,1009.6,29.4,32.0,0,0
Darwin,26.3,33.9,0.0,NW,35.0,SSW,NW,15.0,28.0,72.0,59.0,1012.6,1008.8,29.8,32.6,0,0
Darwin,25.4,34.2,1.0,WNW,39.0,SSW,NW,7.0,28.0,64.0,60.0,1012.5,1008.0,30.2,32.8,0,0
Darwin,26.5,34.8,0.0,N,41.0,NNW,NNW,13.0,22.0,62.0,54.0,1012.5,1008.4,30.5,32.6,0,1
Darwin,22.1,34.3,57.6,E,102.0,S,E,13.0,22.0,83.0,48.0,1013.0,1008.2,26.9,34.0,1,1
Darwin,20.6,33.2,13.8,NNW,31.0,S,NNW,6.0,20.0,74.0,63.0,1011.1,1006.2,28.5,31.4,1,0
Darwin,24.5,30.1,0.4,SE,54.0,ENE,W,9.0,9.0,85.0,75.0,1010.2,1007.5,27.6,28.9,0,1
Darwin,23.0,33.3,25.4,E,46.0,SSE,ENE,11.0,22.0,67.0,48.0,1011.6,1008.9,27.6,32.6,1,0
Darwin,24.7,34.8,0.0,E,37.0,E,NNE,19.0,24.0,62.0,48.0,1012.7,1009.2,28.9,32.6,0,0
Darwin,25.2,37.0,0.0,SE,41.0,E,NNW,19.0,28.0,64.0,51.0,1012.7,1007.5,29.6,33.0,0,0
Darwin,25.9,35.1,0.0,NNE,39.0,ENE,NNE,22.0,28.0,67.0,56.0,1011.3,1007.3,30.6,33.2,0,0
Darwin,26.0,37.5,0.0,ESE,63.0,E,SE,22.0,17.0,65.0,20.0,1011.6,1006.5,29.9,36.5,0,0
Darwin,25.3,36.9,0.0,E,56.0,SSE,NNW,13.0,33.0,66.0,41.0,1011.6,1007.6,29.6,34.4,0,0
Darwin,25.3,36.7,0.0,N,37.0,S,NNW,9.0,26.0,61.0,44.0,1014.1,1009.8,30.6,33.0,0,0
Darwin,26.3,33.6,0.0,NNW,35.0,E,N,9.0,24.0,65.0,53.0,1013.3,1008.7,30.3,32.5,0,0
Darwin,26.0,33.8,0.0,NNW,33.0,NNW,N,9.0,20.0,62.0,46.0,1012.5,1007.6,30.2,32.8,0,0
Darwin,27.2,34.1,0.0,NNW,41.0,NE,N,22.0,31.0,52.0,36.0,1012.8,1009.0,30.6,33.1,0,0
Darwin,24.7,33.8,0.0,NNW,39.0,ENE,N,11.0,28.0,60.0,41.0,1014.1,1010.0,29.6,31.7,0,0
Darwin,24.2,33.8,0.0,N,35.0,ENE,N,11.0,24.0,57.0,47.0,1013.8,1009.8,29.8,32.6,0,0
Darwin,25.0,33.1,0.0,NW,35.0,N,N,7.0,22.0,62.0,48.0,1015.1,1010.9,28.9,32.7,0,0
Darwin,25.0,34.0,0.0,N,39.0,WNW,NNW,4.0,24.0,63.0,49.0,1013.7,1009.0,29.6,33.2,0,0
Darwin,25.9,34.8,0.0,NW,35.0,NNW,NNW,13.0,24.0,62.0,41.0,1013.1,1009.4,29.7,33.7,0,1
Darwin,24.5,34.5,4.4,NW,41.0,NNE,N,13.0,22.0,68.0,44.0,1013.1,1009.1,29.4,33.5,1,0
Darwin,25.6,33.9,0.0,NW,30.0,NNW,NW,7.0,20.0,68.0,57.0,1013.6,1009.3,29.2,32.3,0,0
Darwin,26.0,33.4,0.0,NW,35.0,WNW,NW,13.0,26.0,62.0,53.0,1012.1,1007.6,31.0,31.9,0,0
Darwin,27.0,33.8,0.2,NW,33.0,N,NNW,17.0,20.0,71.0,53.0,1010.6,1006.7,30.1,32.4,0,0
Darwin,26.0,35.1,0.0,NNW,37.0,NNW,NNW,11.0,22.0,67.0,51.0,1009.8,1005.8,30.0,33.2,0,0
Darwin,26.5,35.2,0.0,NNW,33.0,WSW,WNW,11.0,19.0,72.0,41.0,1010.2,1005.9,29.9,34.0,0,0
Darwin,27.4,34.7,0.0,ESE,52.0,WSW,WNW,9.0,28.0,66.0,50.0,1010.0,1005.7,30.7,34.0,0,0
Darwin,24.6,35.5,0.0,N,30.0,SE,NNW,20.0,20.0,67.0,54.0,1011.7,1007.2,28.2,33.1,0,0
Darwin,24.6,32.9,0.6,N,39.0,NE,NW,7.0,13.0,72.0,62.0,1011.8,1007.9,28.9,30.4,0,0
Darwin,25.4,33.0,0.4,NW,33.0,NE,NW,15.0,24.0,71.0,62.0,1011.3,1006.5,28.6,31.9,0,0
Darwin,26.8,33.7,0.0,W,30.0,NNW,W,7.0,19.0,72.0,56.0,1009.1,1005.3,29.9,32.2,0,0
Darwin,26.0,34.3,0.0,WNW,33.0,NNW,WNW,13.0,11.0,59.0,45.0,1009.7,1007.1,30.7,33.3,0,0
Darwin,26.1,35.9,0.0,NNW,39.0,N,NNE,13.0,26.0,64.0,42.0,1009.8,1006.0,30.8,34.7,0,0
Darwin,28.0,35.1,0.0,NW,37.0,NNE,NW,13.0,26.0,59.0,43.0,1009.9,1005.2,30.9,33.9,0,0
Darwin,25.6,35.0,0.0,WSW,28.0,SSE,W,7.0,13.0,73.0,46.0,1009.7,1005.3,28.0,34.0,0,0
Darwin,26.6,34.5,0.0,NW,33.0,NNW,NW,11.0,24.0,62.0,50.0,1008.5,1004.3,30.6,33.5,0,0
Darwin,26.2,34.7,9.2,WNW,37.0,WNW,WNW,13.0,28.0,70.0,51.0,1009.6,1004.8,30.8,34.1,1,0
Darwin,25.7,34.2,5.6,WNW,35.0,WNW,W,17.0,26.0,79.0,60.0,1007.7,1003.3,30.2,33.3,1,0
Darwin,29.6,34.9,0.0,WNW,43.0,W,W,30.0,28.0,66.0,50.0,1007.3,1003.7,32.1,34.6,0,0
Darwin,26.3,35.6,0.0,WNW,43.0,W,WNW,22.0,31.0,71.0,57.0,1006.9,1004.2,31.7,34.5,0,0
Darwin,29.1,35.0,0.0,NW,39.0,WSW,WNW,15.0,30.0,71.0,71.0,1007.9,1004.4,32.1,31.7,0,0
Darwin,27.2,34.4,0.0,WNW,30.0,W,WNW,9.0,17.0,72.0,58.0,1008.3,1005.0,31.6,33.3,0,0
Darwin,26.6,35.0,0.0,NW,37.0,NW,WNW,17.0,28.0,71.0,54.0,1009.0,1006.3,30.9,33.4,0,0
Darwin,26.5,33.2,0.0,WSW,33.0,SW,WNW,11.0,19.0,70.0,62.0,1010.1,1007.6,30.3,32.3,0,1
Darwin,27.0,34.8,1.8,E,56.0,WNW,WNW,9.0,24.0,67.0,61.0,1011.2,1007.7,31.1,33.8,1,1
Darwin,23.4,31.9,24.6,NNW,39.0,S,NW,24.0,20.0,90.0,63.0,1010.7,1008.7,26.5,31.4,1,0
Darwin,26.4,34.6,0.0,NNE,52.0,SSW,NNW,17.0,13.0,70.0,58.0,1010.5,1005.9,30.6,33.9,0,1
Darwin,26.0,34.3,1.8,N,35.0,S,WNW,13.0,15.0,71.0,77.0,1009.2,1005.8,30.7,30.7,1,1
Darwin,26.8,34.4,2.6,N,35.0,SSE,WNW,11.0,17.0,74.0,58.0,1008.0,1004.9,31.1,33.9,1,0
Darwin,25.5,34.4,0.0,ESE,30.0,E,E,9.0,33.0,84.0,90.0,1010.3,1008.9,27.8,26.5,0,1
Darwin,24.1,34.0,12.6,E,31.0,NE,NNW,7.0,20.0,77.0,60.0,1011.9,1007.6,29.7,32.6,1,0
Darwin,26.8,34.8,0.0,ESE,54.0,ESE,NW,11.0,15.0,72.0,59.0,1010.3,1006.6,30.5,32.7,0,1
Darwin,25.4,33.5,7.2,NW,37.0,NW,NW,15.0,26.0,70.0,66.0,1009.9,1006.8,30.2,30.8,1,0
Darwin,27.0,34.0,0.0,SE,41.0,NNW,WNW,9.0,20.0,71.0,56.0,1010.1,1006.4,30.5,33.4,0,0
Darwin,24.8,33.4,0.0,SSW,39.0,ESE,NW,2.0,24.0,70.0,66.0,1009.3,1006.2,28.9,31.2,0,1
Darwin,25.0,33.2,27.2,NW,50.0,NW,WNW,9.0,26.0,78.0,64.0,1008.6,1005.7,29.9,32.6,1,1
Darwin,26.4,33.5,6.8,SW,43.0,WSW,SW,11.0,17.0,74.0,66.0,1006.9,1004.1,30.7,30.3,1,0
Darwin,25.8,33.4,0.6,W,41.0,S,SSW,7.0,19.0,72.0,76.0,1007.4,1005.0,29.9,29.4,0,1
Darwin,25.7,32.3,2.8,WSW,31.0,WNW,SW,13.0,11.0,73.0,76.0,1008.1,1005.1,30.9,30.1,1,1
Darwin,24.5,32.5,14.8,E,37.0,ESE,SSW,22.0,9.0,79.0,90.0,1007.2,1004.3,27.6,26.6,1,1
Darwin,23.7,29.1,44.8,E,44.0,E,ENE,19.0,30.0,97.0,76.0,1008.6,1004.7,23.9,28.5,1,1
Darwin,23.6,28.1,28.0,SW,35.0,E,NE,15.0,24.0,96.0,87.0,1009.3,1005.7,23.8,26.7,1,1
Darwin,23.8,28.3,10.4,N,43.0,NE,SE,17.0,13.0,94.0,95.0,1007.3,1004.6,25.8,24.9,1,1
Darwin,24.1,28.1,36.6,N,61.0,WNW,N,7.0,15.0,94.0,89.0,1006.2,1003.0,24.7,27.0,1,1
Darwin,24.0,29.2,50.0,N,33.0,NE,N,17.0,24.0,90.0,82.0,1006.5,1004.8,26.4,27.7,1,1
Darwin,24.6,31.7,13.4,NW,37.0,WNW,NNW,28.0,15.0,82.0,70.0,1007.1,1004.1,27.7,30.8,1,1
Darwin,26.1,32.9,0.0,WNW,41.0,W,WNW,17.0,31.0,72.0,62.0,1007.4,1004.6,29.9,32.2,0,1
Darwin,26.7,32.0,3.6,W,39.0,W,WNW,22.0,22.0,75.0,72.0,1007.6,1005.4,29.4,29.9,1,0
Darwin,25.2,32.1,0.4,NW,26.0,NNE,NW,15.0,13.0,80.0,59.0,1008.0,1005.8,28.9,31.7,0,0
Darwin,26.1,33.2,0.0,NW,31.0,SSE,NW,6.0,19.0,72.0,61.0,1007.6,1005.0,30.3,32.1,0,1
Darwin,25.9,34.4,3.0,NE,33.0,SSW,W,17.0,24.0,78.0,59.0,1007.1,1003.9,29.4,32.8,1,1
Darwin,23.6,32.6,12.4,WSW,37.0,WSW,W,24.0,26.0,68.0,62.0,1006.7,1003.8,30.6,31.1,1,0
Darwin,27.4,31.3,0.0,S,54.0,WSW,S,20.0,17.0,73.0,96.0,1005.5,1005.1,30.1,23.7,0,1
Darwin,23.4,29.3,22.2,WNW,50.0,WNW,WSW,31.0,22.0,84.0,75.0,1005.9,1002.5,26.7,29.3,1,1
Darwin,24.1,29.9,14.6,WSW,43.0,WSW,W,17.0,20.0,96.0,74.0,1004.1,1001.2,24.5,29.2,1,1
Darwin,24.5,31.5,2.4,WNW,39.0,W,WNW,24.0,24.0,74.0,72.0,1004.1,1002.2,29.0,30.5,1,0
Darwin,27.7,32.3,0.0,W,43.0,WNW,WNW,22.0,20.0,70.0,61.0,1004.9,1003.0,30.2,31.8,0,1
Darwin,25.8,32.7,2.0,NW,48.0,WSW,N,15.0,26.0,75.0,71.0,1005.8,1002.9,29.8,30.7,1,1
Darwin,26.1,31.1,15.0,WNW,48.0,WNW,NW,20.0,20.0,75.0,80.0,1007.0,1004.2,29.4,30.4,1,1
Darwin,23.8,31.7,24.2,SW,44.0,WNW,W,20.0,13.0,80.0,85.0,1007.0,1004.5,29.3,27.5,1,1
Darwin,24.0,32.7,6.0,NW,39.0,WNW,W,22.0,28.0,79.0,64.0,1006.9,1004.0,29.3,32.2,1,0
Darwin,27.7,33.3,0.0,WNW,43.0,W,WNW,24.0,33.0,74.0,65.0,1008.2,1004.8,30.2,32.1,0,0
Darwin,28.5,33.4,0.0,WNW,50.0,WNW,W,28.0,30.0,78.0,70.0,1006.0,1004.0,30.5,30.6,0,0
Darwin,28.8,31.0,0.0,WNW,74.0,WNW,WSW,33.0,22.0,73.0,69.0,1004.5,1002.5,30.2,29.6,0,1
Darwin,25.0,31.8,10.4,SSW,52.0,W,SW,26.0,24.0,86.0,69.0,1004.7,1001.1,26.3,30.8,1,1
Darwin,24.0,32.4,9.8,W,43.0,W,WNW,22.0,33.0,74.0,65.0,1005.3,1004.5,30.1,31.6,1,0
Darwin,27.6,33.9,0.0,WNW,39.0,WNW,WNW,19.0,31.0,73.0,66.0,1008.7,1006.2,30.4,32.4,0,0
Darwin,25.1,33.7,0.0,WNW,35.0,WNW,W,13.0,22.0,76.0,62.0,1009.0,1005.5,30.1,32.6,0,1
Darwin,26.2,30.0,7.4,SW,48.0,SW,W,13.0,24.0,76.0,85.0,1008.3,1007.2,29.9,26.7,1,1
Darwin,23.5,33.0,7.0,WSW,65.0,S,SSE,15.0,13.0,82.0,59.0,1007.5,1003.8,27.8,29.1,1,1
Darwin,23.6,30.8,53.0,WSW,35.0,N,NW,19.0,24.0,82.0,72.0,1008.2,1005.7,28.2,29.5,1,0
Darwin,26.3,31.6,0.0,N,30.0,N,N,15.0,17.0,79.0,85.0,1008.9,1006.2,29.1,28.0,0,0
Darwin,25.2,32.6,0.4,NNE,31.0,NNE,NNE,9.0,19.0,79.0,67.0,1009.0,1005.8,28.5,31.0,0,0
Darwin,26.9,32.8,0.0,N,35.0,NE,NNW,17.0,20.0,84.0,56.0,1009.1,1005.4,27.8,32.1,0,1
Darwin,26.5,33.1,1.6,NNW,44.0,N,NW,13.0,17.0,81.0,59.0,1009.5,1006.7,29.2,32.1,1,1
Darwin,25.0,32.5,14.4,WNW,35.0,NE,NW,9.0,19.0,83.0,61.0,1010.4,1006.4,28.7,31.4,1,1
Darwin,25.8,32.0,8.8,W,28.0,E,NW,11.0,7.0,83.0,85.0,1009.5,1006.4,29.0,28.6,1,1
Darwin,22.9,31.7,81.0,SSW,28.0,S,N,13.0,15.0,89.0,58.0,1009.1,1006.5,25.5,31.5,1,0
Darwin,25.4,31.9,0.0,W,33.0,NNE,W,7.0,22.0,77.0,68.0,1009.9,1006.9,29.8,30.6,0,1
Darwin,26.5,30.9,4.4,WSW,43.0,SE,NNW,9.0,17.0,81.0,80.0,1009.7,1006.6,29.1,28.9,1,1
