Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Tuggeranong,8.0,21.4,0.0,SSE,41.0,SSW,NNE,13.0,13.0,57.0,36.0,1018.3,1016.2,11.8,20.9,0,0
Tuggeranong,9.6,25.0,0.0,E,33.0,E,SSE,7.0,11.0,56.0,30.0,1020.1,1015.8,14.8,23.5,0,0
Tuggeranong,11.1,29.3,0.0,W,37.0,E,WNW,9.0,22.0,61.0,33.0,1016.2,1011.2,16.5,27.1,0,1
Tuggeranong,16.3,25.7,1.8,SSE,37.0,NE,N,9.0,19.0,79.0,53.0,1010.3,1007.8,19.1,24.0,1,1
Tuggeranong,14.4,19.8,8.8,NE,26.0,N,NE,4.0,15.0,76.0,69.0,1012.6,1010.9,16.1,18.7,1,0
Tuggeranong,15.4,29.0,0.0,ENE,31.0,WSW,NW,7.0,17.0,71.0,28.0,1013.3,1010.3,18.1,27.4,0,0
Tuggeranong,14.7,27.3,0.0,W,59.0,WNW,ENE,2.0,7.0,61.0,64.0,1008.4,1005.1,22.3,22.9,0,1
Tuggeranong,14.1,29.4,24.8,W,44.0,N,WNW,17.0,28.0,81.0,38.0,1006.2,1002.1,19.7,28.0,1,0
Tuggeranong,11.7,26.5,0.0,WNW,56.0,SSE,WNW,2.0,26.0,53.0,35.0,1003.7,1001.1,19.3,26.2,0,0
Tuggeranong,11.5,21.1,0.0,W,50.0,NNW,NW,20.0,20.0,55.0,49.0,1001.6,1001.6,18.3,18.2,0,0
Tuggeranong,13.2,23.4,0.0,WNW,48.0,NW,WNW,17.0,28.0,41.0,32.0,1001.7,1001.7,17.5,22.5,0,0
Tuggeranong,12.0,26.5,0.0,WNW,65.0,WNW,WNW,22.0,31.0,41.0,29.0,1002.3,1000.6,20.2,25.6,0,0
Tuggeranong,11.0,25.2,0.0,E,43.0,WNW,NNE,4.0,19.0,39.0,18.0,1009.7,1009.0,16.1,24.2,0,0
Tuggeranong,9.9,26.0,0.0,ENE,35.0,ENE,NNE,13.0,13.0,60.0,35.0,1019.0,1014.8,14.0,23.1,0,0
Tuggeranong,10.9,30.8,0.0,NW,31.0,SE,WNW,9.0,15.0,64.0,35.0,1015.9,1011.9,18.5,29.4,0,0
Tuggeranong,13.3,32.3,0.0,WNW,39.0,NNW,W,6.0,26.0,58.0,17.0,1012.3,1009.2,22.2,30.9,0,0
Tuggeranong,11.9,36.6,0.0,NW,52.0,SSE,WNW,2.0,22.0,34.0,16.0,1008.8,1003.4,22.7,35.3,0,1
Tuggeranong,15.1,28.3,1.2,ESE,46.0,NE,E,13.0,26.0,72.0,41.0,1010.8,1007.6,18.5,27.0,1,0
Tuggeranong,11.7,22.4,0.0,ENE,37.0,SE,N,15.0,15.0,61.0,35.0,1018.6,1015.1,13.6,20.8,0,0
Tuggeranong,9.0,24.9,0.0,NNE,33.0,NE,N,19.0,13.0,57.0,35.0,1014.8,1009.9,14.6,22.3,0,0
Tuggeranong,10.1,29.1,0.0,NW,39.0,SE,NW,4.0,17.0,62.0,32.0,1011.5,1007.1,17.6,28.5,0,1
Tuggeranong,13.5,28.0,4.4,ENE,37.0,N,NNE,4.0,19.0,73.0,45.0,1014.3,1013.1,19.3,27.2,1,0
Tuggeranong,16.8,34.0,0.0,NW,43.0,ENE,WNW,6.0,26.0,72.0,23.0,1017.4,1012.4,18.7,32.4,0,0
Tuggeranong,15.3,37.4,0.0,NW,39.0,N,W,11.0,20.0,41.0,21.0,1013.9,1010.3,26.2,36.0,0,0
Tuggeranong,19.5,37.1,0.0,WNW,48.0,N,NW,13.0,22.0,35.0,20.0,1009.8,1006.4,28.6,36.4,0,0
Tuggeranong,14.4,29.4,0.0,WNW,44.0,NW,NW,11.0,31.0,60.0,14.0,1011.1,1007.9,18.8,28.0,0,0
Tuggeranong,9.4,26.2,0.0,ENE,43.0,SE,WNW,20.0,7.0,42.0,17.0,1019.0,1016.4,13.0,23.6,0,0
Tuggeranong,10.1,29.7,0.0,ENE,33.0,WSW,NW,4.0,13.0,63.0,26.0,1020.2,1016.1,14.4,26.8,0,0
Tuggeranong,11.0,33.0,0.0,W,46.0,NW,NW,6.0,19.0,51.0,19.0,1016.7,1011.4,19.9,31.8,0,0
Tuggeranong,14.0,34.2,0.0,NW,61.0,N,SSE,7.0,11.0,40.0,55.0,1013.3,1009.8,25.4,24.7,0,1
Tuggeranong,17.0,33.9,29.2,ENE,56.0,N,NW,9.0,15.0,65.0,33.0,1011.4,1007.7,22.6,32.2,1,0
Tuggeranong,20.5,29.1,0.0,W,52.0,NW,NW,15.0,22.0,62.0,51.0,1007.2,1002.8,22.9,26.6,0,1
Tuggeranong,18.8,31.3,11.8,NW,48.0,NNW,NW,15.0,19.0,81.0,50.0,1008.1,1005.9,22.9,29.3,1,1
Tuggeranong,17.7,29.1,12.4,NW,54.0,NW,WNW,24.0,22.0,62.0,28.0,1003.5,1006.6,24.3,27.9,1,0
Tuggeranong,15.3,27.5,0.0,NE,30.0,NE,SE,11.0,9.0,69.0,51.0,1018.0,1016.1,16.4,23.7,0,0
Tuggeranong,13.4,32.2,0.0,ENE,39.0,WSW,NNE,2.0,15.0,70.0,27.0,1018.6,1016.2,20.4,31.3,0,0
Tuggeranong,17.5,32.6,0.0,ENE,33.0,SSW,N,6.0,13.0,76.0,42.0,1020.5,1016.4,19.5,29.8,0,0
Tuggeranong,16.7,36.2,0.0,E,37.0,NW,WNW,4.0,15.0,65.0,26.0,1016.9,1013.3,23.1,35.1,0,0
Tuggeranong,17.9,37.6,0.0,ENE,31.0,SSE,WSW,2.0,7.0,52.0,20.0,1017.1,1013.0,25.0,36.7,0,0
Tuggeranong,20.7,32.9,0.0,ENE,46.0,S,ENE,15.0,20.0,38.0,25.0,1015.3,1013.7,27.1,31.9,0,0
Tuggeranong,17.1,34.8,0.0,S,50.0,NNW,NNW,4.0,13.0,67.0,30.0,1014.8,1009.0,21.6,32.6,0,0
Tuggeranong,18.3,32.3,0.0,ESE,41.0,S,ESE,6.0,26.0,55.0,54.0,1010.2,1008.7,24.5,26.5,0,0
Tuggeranong,18.2,37.4,0.0,W,43.0,NNW,WNW,2.0,17.0,66.0,26.0,1008.0,1004.7,24.0,36.1,0,0
Tuggeranong,20.4,39.9,0.0,WNW,44.0,NNW,WSW,6.0,24.0,37.0,17.0,1010.9,1007.3,28.8,39.0,0,0
Tuggeranong,17.9,26.0,0.0,ENE,31.0,NE,NE,9.0,11.0,72.0,48.0,1011.1,1008.4,18.9,24.7,0,0
Tuggeranong,12.5,24.2,0.0,S,37.0,S,E,7.0,7.0,73.0,52.0,1010.8,1008.2,14.2,22.2,0,0
Tuggeranong,12.0,23.2,0.0,ESE,43.0,S,SSW,24.0,15.0,59.0,32.0,1011.4,1009.9,13.6,22.6,0,0
Tuggeranong,12.9,15.8,0.0,SE,35.0,SE,SE,19.0,19.0,60.0,60.0,1016.9,1017.7,14.3,15.1,0,1
Tuggeranong,10.8,18.0,1.6,ESE,46.0,S,SSE,17.0,24.0,84.0,52.0,1025.4,1022.8,12.4,17.2,1,0
Tuggeranong,10.1,19.9,0.0,ESE,35.0,S,E,19.0,20.0,62.0,52.0,1022.6,1018.8,14.2,18.5,0,0
Tuggeranong,14.1,21.8,0.0,E,48.0,S,E,13.0,24.0,68.0,53.0,1015.5,1014.7,16.6,20.7,0,0
Tuggeranong,13.4,21.9,0.0,E,44.0,S,E,19.0,28.0,73.0,43.0,1018.5,1017.1,15.7,20.7,0,0
Tuggeranong,10.8,21.1,0.0,ENE,37.0,SSE,E,20.0,22.0,62.0,52.0,1017.6,1015.4,16.0,19.2,0,0
Tuggeranong,15.6,25.9,0.0,S,35.0,SSE,SE,19.0,20.0,69.0,44.0,1012.7,1008.4,16.8,23.9,0,0
Tuggeranong,11.0,28.8,0.0,ENE,44.0,WNW,WNW,2.0,7.0,72.0,35.0,1013.2,1010.2,17.0,27.4,0,0
Tuggeranong,11.3,27.8,0.0,NE,35.0,NE,N,2.0,17.0,68.0,42.0,1017.4,1014.3,17.5,25.7,0,0
Tuggeranong,17.1,30.3,0.0,NNW,44.0,N,N,7.0,20.0,68.0,36.0,1014.6,1009.5,19.9,28.5,0,1
Tuggeranong,11.9,31.4,2.4,WNW,54.0,NW,W,7.0,26.0,76.0,19.0,1013.6,1011.2,18.9,30.7,1,0
Tuggeranong,10.4,32.5,0.0,ESE,52.0,SE,NNW,7.0,13.0,70.0,15.0,1015.8,1011.2,15.6,29.5,0,0
Tuggeranong,14.0,26.9,0.0,S,35.0,S,NNE,22.0,13.0,57.0,28.0,1019.3,1015.9,16.5,25.8,0,0
Tuggeranong,15.9,29.9,0.0,NE,30.0,E,N,7.0,6.0,58.0,32.0,1016.9,1011.7,17.6,28.5,0,0
Tuggeranong,15.3,28.6,0.0,ENE,39.0,ENE,N,11.0,15.0,70.0,31.0,1010.3,1008.7,19.2,26.3,0,0
Tuggeranong,16.6,27.7,0.0,ENE,33.0,E,NNE,11.0,13.0,64.0,36.0,1015.8,1013.2,19.1,25.3,0,0
Tuggeranong,17.3,25.2,0.0,NW,19.0,ENE,WSW,6.0,9.0,75.0,55.0,1017.1,1013.7,18.2,23.4,0,0
Tuggeranong,17.0,22.5,0.0,WSW,50.0,NW,NW,28.0,24.0,43.0,24.0,1009.3,1009.1,17.2,21.2,0,0
Tuggeranong,10.4,22.3,0.0,WSW,35.0,WNW,WSW,13.0,17.0,41.0,24.0,1009.3,1007.8,13.7,21.7,0,0
Tuggeranong,5.9,24.5,0.0,N,39.0,SSW,N,13.0,19.0,49.0,28.0,1012.7,1009.2,11.5,22.2,0,0
Tuggeranong,9.0,27.5,0.0,N,33.0,SW,NNE,4.0,15.0,66.0,25.0,1014.2,1010.7,13.9,25.9,0,0
Tuggeranong,13.6,25.5,0.0,ENE,41.0,E,NE,13.0,19.0,70.0,40.0,1017.8,1016.5,17.1,24.0,0,0
Tuggeranong,14.4,25.5,0.0,E,37.0,S,NE,4.0,17.0,69.0,32.0,1023.8,1020.7,16.9,24.4,0,0
Tuggeranong,15.5,28.4,0.0,SSE,30.0,SE,WNW,4.0,13.0,77.0,34.0,1022.1,1017.3,17.3,26.9,0,0
Tuggeranong,17.3,25.4,0.0,N,28.0,NNW,N,4.0,15.0,77.0,51.0,1017.9,1015.5,19.0,23.2,0,0
Tuggeranong,13.6,25.2,0.2,WNW,35.0,NE,NNE,6.0,9.0,86.0,71.0,1014.1,1008.9,16.9,20.9,0,1
Tuggeranong,11.7,21.4,8.4,WNW,41.0,N,NW,17.0,22.0,52.0,23.0,1010.3,1008.4,13.3,20.0,1,0
Tuggeranong,3.7,24.6,0.0,NE,30.0,WSW,WNW,2.0,7.0,67.0,28.0,1013.4,1011.2,9.5,23.0,0,0
Tuggeranong,9.0,27.0,0.0,N,31.0,NW,NNW,7.0,13.0,74.0,30.0,1017.9,1013.5,14.7,25.3,0,0
Tuggeranong,7.7,29.9,0.0,ENE,35.0,NW,NNE,4.0,11.0,55.0,22.0,1017.8,1014.6,14.6,28.9,0,0
Tuggeranong,10.0,29.4,0.0,WNW,39.0,W,WNW,6.0,19.0,79.0,25.0,1016.9,1012.7,15.2,28.4,0,0
Tuggeranong,11.0,27.9,0.0,W,50.0,W,WSW,4.0,13.0,69.0,33.0,1020.4,1017.3,15.8,26.6,0,0
Tuggeranong,14.0,25.0,0.0,E,35.0,ENE,NNW,11.0,11.0,76.0,37.0,1023.5,1020.7,16.5,23.7,0,0
Tuggeranong,14.5,27.3,0.0,N,28.0,E,NNW,4.0,15.0,68.0,36.0,1024.3,1020.3,15.6,25.5,0,0
Tuggeranong,8.5,30.0,0.0,ENE,33.0,SW,SE,2.0,11.0,68.0,21.0,1022.6,1018.7,13.9,28.5,0,0
Tuggeranong,8.8,24.3,0.0,E,37.0,NNW,E,6.0,15.0,64.0,39.0,1024.9,1021.6,14.1,23.2,0,0
Tuggeranong,14.1,22.5,0.0,ESE,43.0,SSE,ESE,20.0,20.0,72.0,46.0,1024.1,1022.1,16.4,21.6,0,0
Tuggeranong,14.8,21.6,0.0,SE,37.0,S,E,17.0,20.0,74.0,66.0,1024.2,1023.7,17.1,19.2,0,0
Tuggeranong,16.2,24.8,0.0,NE,28.0,SSW,ENE,9.0,11.0,78.0,56.0,1025.2,1022.4,17.5,23.3,0,0
Tuggeranong,15.4,28.1,0.0,W,59.0,E,NW,6.0,20.0,81.0,43.0,1021.2,1015.4,18.1,26.3,0,1
Tuggeranong,12.9,21.3,12.4,S,30.0,S,NW,13.0,6.0,75.0,48.0,1018.1,1018.0,13.3,20.1,1,0
Tuggeranong,12.4,22.2,0.0,NW,37.0,NW,WNW,9.0,22.0,72.0,39.0,1019.5,1013.9,14.4,21.6,0,0
Tuggeranong,7.4,20.6,0.0,ENE,30.0,NE,NW,6.0,15.0,68.0,40.0,1020.7,1017.4,12.6,20.0,0,0
Tuggeranong,5.0,20.6,0.0,S,31.0,S,SSE,20.0,13.0,57.0,29.0,1026.5,1023.1,10.6,20.2,0,0
Tuggeranong,4.0,21.7,0.0,ENE,20.0,SSW,NNW,6.0,6.0,62.0,34.0,1027.6,1023.4,12.2,21.5,0,0
Tuggeranong,10.2,23.0,0.0,NNW,28.0,SSW,NNW,7.0,11.0,62.0,31.0,1025.0,1020.3,15.2,22.7,0,0
Tuggeranong,7.4,23.7,0.0,N,41.0,NW,NNE,7.0,13.0,81.0,45.0,1026.2,1021.9,13.1,22.2,0,1
Tuggeranong,13.1,23.7,29.6,NNW,24.0,NW,NNW,7.0,11.0,88.0,38.0,1024.0,1020.6,14.9,22.9,1,0
Tuggeranong,13.2,20.1,29.2,WSW,39.0,WSW,E,2.0,6.0,91.0,82.0,1016.1,1011.9,15.2,17.8,1,1
Tuggeranong,8.1,22.4,9.0,W,69.0,N,NW,11.0,35.0,79.0,36.0,1010.7,1006.6,14.1,20.4,1,0
Tuggeranong,2.4,19.5,0.0,NE,37.0,SE,NNW,2.0,20.0,59.0,26.0,1014.7,1011.4,9.9,18.5,0,0
Tuggeranong,2.6,20.5,0.0,ENE,28.0,SSW,NW,4.0,11.0,65.0,35.0,1017.8,1015.4,10.5,20.0,0,0
Tuggeranong,4.8,21.8,0.0,SE,30.0,W,SSE,2.0,9.0,74.0,37.0,1022.1,1018.6,11.9,21.5,0,0
Tuggeranong,11.0,19.2,0.0,S,46.0,SSE,S,22.0,22.0,61.0,58.0,1022.5,1020.2,15.5,17.5,0,0
Tuggeranong,10.7,17.8,0.0,S,46.0,S,S,22.0,17.0,57.0,49.0,1022.7,1020.5,13.2,17.6,0,0
Tuggeranong,10.9,17.8,0.0,SSE,37.0,S,ESE,17.0,20.0,70.0,46.0,1025.1,1022.6,13.5,17.0,0,0
Tuggeranong,7.6,18.6,0.0,ESE,30.0,SSW,ESE,13.0,17.0,77.0,54.0,1026.3,1022.9,13.1,17.2,0,0
Tuggeranong,10.9,19.6,0.0,NNE,20.0,ENE,N,7.0,6.0,62.0,45.0,1022.1,1017.2,15.1,17.6,0,0
Tuggeranong,10.4,15.0,7.4,WNW,41.0,NW,NW,20.0,17.0,76.0,68.0,1002.9,1001.4,13.2,13.3,1,1
Tuggeranong,6.5,10.2,8.0,NW,65.0,WNW,NW,26.0,30.0,70.0,61.0,1001.5,1001.3,7.6,9.0,1,1
Tuggeranong,5.7,10.9,2.4,WNW,33.0,NNW,NW,13.0,13.0,59.0,60.0,1011.8,1012.1,9.1,9.1,1,0
Tuggeranong,4.8,13.9,0.4,WNW,35.0,WNW,W,15.0,17.0,79.0,50.0,1014.5,1015.4,9.8,12.1,0,0
Tuggeranong,3.7,13.0,0.2,SSE,28.0,S,N,15.0,11.0,58.0,39.0,1022.1,1018.8,6.9,12.8,0,0
Tuggeranong,4.2,16.3,0.0,SSW,31.0,SSW,WNW,17.0,4.0,67.0,37.0,1021.6,1019.7,7.8,15.4,0,0
Tuggeranong,3.1,18.2,0.0,WSW,20.0,WSW,NNW,2.0,9.0,81.0,43.0,1029.4,1025.7,8.5,18.0,0,0
Tuggeranong,1.1,18.9,0.0,WNW,15.0,W,ENE,2.0,4.0,81.0,40.0,1029.8,1026.8,7.1,18.5,0,0
Tuggeranong,2.2,16.7,0.0,NW,17.0,W,N,6.0,7.0,99.0,60.0,1029.2,1024.5,5.8,16.1,0,0
Tuggeranong,4.2,17.4,0.0,S,31.0,SSW,WSW,13.0,7.0,61.0,37.0,1029.6,1025.8,9.8,16.5,0,0
Tuggeranong,-0.2,19.7,0.0,SSE,37.0,NW,NW,4.0,11.0,73.0,39.0,1025.6,1021.4,7.1,19.2,0,0
Tuggeranong,6.3,17.0,0.0,S,31.0,SSE,E,20.0,13.0,64.0,45.0,1026.2,1024.0,11.8,15.8,0,0
Tuggeranong,-0.2,16.7,0.0,N,26.0,N,W,4.0,9.0,78.0,46.0,1026.6,1022.4,6.5,15.2,0,0
Tuggeranong,1.0,16.6,0.0,NW,20.0,NW,NNW,2.0,11.0,82.0,51.0,1022.4,1018.3,8.6,15.0,0,0
Tuggeranong,-0.9,15.8,0.0,WNW,37.0,WNW,WNW,7.0,24.0,81.0,44.0,1017.4,1013.9,5.9,14.3,0,0
Tuggeranong,5.9,13.7,0.0,WNW,46.0,NW,WNW,20.0,24.0,52.0,56.0,1012.7,1011.5,11.7,12.0,0,0
Tuggeranong,10.7,14.5,0.0,WSW,56.0,WNW,WNW,26.0,28.0,58.0,59.0,1013.2,1010.3,12.2,14.2,0,1
Tuggeranong,10.3,16.1,3.4,W,52.0,WNW,NW,22.0,20.0,65.0,49.0,1008.5,1010.4,13.8,15.0,1,0
Tuggeranong,5.9,17.0,0.0,ENE,26.0,W,NNE,4.0,13.0,84.0,56.0,1025.5,1022.1,9.4,16.9,0,0
Tuggeranong,5.6,15.8,0.0,ESE,31.0,S,ESE,6.0,22.0,88.0,64.0,1025.0,1023.0,9.9,14.9,0,0
Tuggeranong,6.1,16.4,0.0,ESE,37.0,S,SE,13.0,24.0,78.0,52.0,1026.8,1024.4,11.7,15.3,0,1
Tuggeranong,9.7,15.5,1.4,SE,39.0,SE,SE,20.0,19.0,78.0,68.0,1026.9,1024.3,12.6,14.3,1,0
Tuggeranong,9.5,17.6,0.0,ESE,31.0,SSE,ESE,19.0,20.0,69.0,60.0,1026.7,1024.1,13.7,16.1,0,0
Tuggeranong,6.9,15.6,0.0,N,24.0,ENE,N,9.0,15.0,77.0,79.0,1022.6,1020.4,12.0,13.6,0,0
Tuggeranong,3.7,15.2,0.0,SSE,35.0,SE,NW,7.0,7.0,70.0,46.0,1022.9,1020.8,9.4,14.6,0,0
Tuggeranong,2.8,12.9,0.0,SSE,44.0,SSE,SSE,20.0,24.0,72.0,52.0,1025.3,1024.6,8.2,12.1,0,0
Tuggeranong,6.3,13.1,0.0,SSE,44.0,SSE,SSE,24.0,19.0,66.0,57.0,1030.3,1029.4,9.6,12.2,0,0
Tuggeranong,6.1,13.8,0.0,S,31.0,S,ESE,13.0,17.0,76.0,76.0,1035.7,1032.9,9.7,11.5,0,0
Tuggeranong,6.1,12.9,0.0,ESE,20.0,NNW,E,4.0,11.0,89.0,56.0,1034.5,1031.4,8.4,12.7,0,0
Tuggeranong,10.2,14.8,1.6,SSW,17.0,NW,N,6.0,9.0,86.0,62.0,1016.8,1013.8,11.2,13.6,1,0
Tuggeranong,4.9,12.2,0.0,NNW,33.0,NNW,NNW,7.0,19.0,93.0,67.0,1014.8,1010.3,5.0,11.9,0,0
Tuggeranong,5.0,12.1,0.4,NW,31.0,N,NW,13.0,15.0,93.0,64.0,1007.6,1006.1,8.3,10.9,0,0
Tuggeranong,6.7,11.3,0.2,W,43.0,NW,WNW,13.0,17.0,71.0,69.0,1008.8,1008.1,8.9,9.9,0,0
Tuggeranong,5.1,8.0,0.0,NNW,39.0,WNW,WNW,19.0,13.0,64.0,76.0,1009.6,1007.7,7.0,6.6,0,0
Tuggeranong,2.8,8.6,0.0,WSW,44.0,WSW,WSW,20.0,20.0,49.0,42.0,1012.4,1015.0,5.7,7.8,0,0
Tuggeranong,-6.0,9.1,0.0,W,19.0,S,NW,4.0,6.0,87.0,48.0,1022.5,1020.4,-3.1,8.7,0,0
Tuggeranong,-3.1,2.6,0.2,N,15.0,SW,NW,6.0,7.0,99.0,90.0,1024.8,1022.1,0.2,2.3,0,0
Tuggeranong,0.1,11.7,0.0,N,28.0,NNE,N,6.0,15.0,94.0,53.0,1018.8,1014.1,1.4,9.9,0,0
Tuggeranong,1.1,12.5,0.6,NW,20.0,SSW,NW,2.0,15.0,99.0,64.0,1014.5,1012.3,3.5,11.3,0,0
Tuggeranong,1.5,12.2,0.0,SSE,43.0,SSE,S,20.0,17.0,67.0,64.0,1022.4,1023.4,9.4,11.0,0,0
Tuggeranong,-2.3,12.2,0.0,ESE,41.0,W,S,6.0,13.0,95.0,57.0,1032.2,1029.5,2.0,12.1,0,0
Tuggeranong,-0.9,14.6,0.0,ESE,33.0,NW,NNE,6.0,11.0,90.0,43.0,1032.3,1029.1,5.0,14.1,0,0
Tuggeranong,5.0,12.4,1.2,NNW,19.0,ENE,NW,4.0,6.0,100.0,80.0,1021.2,1019.7,5.7,11.6,1,0
Tuggeranong,1.4,12.9,1.6,SSW,26.0,E,NNW,9.0,9.0,100.0,65.0,1016.5,1012.2,4.3,10.7,1,0
Tuggeranong,6.8,12.8,0.0,NW,31.0,NNW,NNW,15.0,13.0,89.0,69.0,1012.6,1010.8,7.7,11.9,0,0
Tuggeranong,7.5,12.1,14.4,NW,56.0,WNW,WNW,24.0,20.0,66.0,62.0,1007.0,1006.0,10.1,10.5,1,0
Tuggeranong,6.1,10.1,1.0,WNW,44.0,WNW,WNW,24.0,22.0,67.0,68.0,1007.8,1005.8,8.6,9.4,0,1
Tuggeranong,4.8,10.6,5.6,W,44.0,W,WSW,17.0,20.0,64.0,56.0,1005.0,1006.5,7.5,9.5,1,0
Tuggeranong,1.0,12.5,0.0,NW,30.0,SE,NNW,2.0,15.0,66.0,53.0,1017.4,1017.1,6.2,11.4,0,0
Tuggeranong,-1.9,10.6,0.0,SE,37.0,SSE,SSE,19.0,9.0,66.0,45.0,1026.9,1025.3,5.1,10.0,0,0
Tuggeranong,1.6,12.9,0.0,E,22.0,ENE,SW,2.0,7.0,84.0,63.0,1030.6,1025.6,7.1,12.4,0,0
Tuggeranong,7.2,15.4,0.0,NW,43.0,NNW,NW,19.0,20.0,75.0,54.0,1012.5,1008.5,10.3,14.8,0,0
Tuggeranong,5.2,12.2,0.0,NW,43.0,NW,WNW,15.0,24.0,63.0,50.0,1007.2,1006.2,9.1,11.1,0,0
Tuggeranong,4.2,10.7,1.0,NW,33.0,N,NW,13.0,19.0,77.0,69.0,1006.4,1005.0,6.5,8.5,0,0
Tuggeranong,0.0,11.7,0.0,SE,17.0,WSW,WNW,7.0,4.0,92.0,48.0,1011.0,1008.7,1.5,11.4,0,0
Tuggeranong,-0.6,14.3,0.0,NW,33.0,NW,WNW,13.0,19.0,65.0,47.0,1021.9,1020.1,8.9,13.5,0,0
Tuggeranong,1.2,14.6,0.0,NNW,39.0,N,NNW,13.0,19.0,65.0,43.0,1024.6,1020.1,8.3,14.1,0,0
Tuggeranong,5.2,17.0,0.4,N,54.0,NW,WNW,13.0,24.0,69.0,76.0,1011.2,1008.0,13.8,10.5,0,1
Tuggeranong,4.8,10.5,2.8,S,28.0,W,S,4.0,11.0,86.0,59.0,1013.9,1017.4,7.0,10.2,1,1
Tuggeranong,2.4,13.2,0.0,NW,33.0,N,WSW,11.0,20.0,69.0,45.0,1022.5,1020.9,8.8,12.8,0,0
Tuggeranong,-1.2,14.6,0.0,NW,35.0,ENE,NW,9.0,22.0,84.0,53.0,1025.2,1023.1,7.6,13.3,0,0
Tuggeranong,1.1,14.7,0.0,WNW,41.0,NW,W,11.0,24.0,62.0,42.0,1020.2,1019.1,11.0,13.5,0,0
Tuggeranong,-3.0,13.1,0.0,NW,33.0,WSW,NNW,6.0,19.0,97.0,57.0,1028.5,1023.1,0.9,12.9,0,0
Tuggeranong,0.9,16.0,0.0,W,50.0,WNW,SSE,28.0,20.0,59.0,15.0,1019.6,1020.5,10.4,15.4,0,0
Tuggeranong,-2.7,12.8,0.0,WNW,26.0,WSW,NW,2.0,13.0,86.0,58.0,1023.5,1020.6,2.9,12.4,0,0
Tuggeranong,2.9,15.8,0.0,N,30.0,ESE,NW,6.0,17.0,79.0,50.0,1023.3,1019.0,8.9,14.3,0,0
Tuggeranong,4.7,14.9,0.0,WNW,67.0,NNE,WNW,13.0,22.0,62.0,49.0,1012.9,1012.4,9.6,11.3,0,0
