Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Richmond,20.8,26.8,0.2,SE,41.0,S,E,2.0,11.0,90.0,87.0,1013.2,1012.6,22.0,21.7,0,1
Richmond,18.5,26.1,24.6,SE,28.0,WSW,ENE,6.0,7.0,89.0,60.0,1018.9,1017.0,19.6,24.9,1,0
Richmond,19.5,31.6,0.2,NNW,54.0,NNE,NE,13.0,22.0,76.0,56.0,1016.9,1011.6,22.5,31.1,0,1
Richmond,18.8,25.5,0.0,ESE,35.0,SW,SE,7.0,13.0,75.0,49.0,1020.7,1017.8,20.3,24.8,0,0
Richmond,15.2,26.2,0.0,E,24.0,SW,E,7.0,11.0,72.0,45.0,1018.4,1015.1,20.0,24.9,0,0
Richmond,17.4,28.8,0.0,ESE,31.0,NNE,NE,7.0,7.0,76.0,43.0,1010.8,1009.7,22.2,28.4,0,0
Richmond,10.3,26.0,0.0,ESE,43.0,WSW,SW,13.0,7.0,45.0,29.0,1010.4,1008.0,18.6,25.3,0,0
Richmond,17.7,25.6,0.0,SE,43.0,S,SE,7.0,30.0,81.0,65.0,1018.2,1017.9,20.7,24.4,0,1
Richmond,16.8,25.6,17.4,SW,46.0,SW,E,11.0,6.0,99.0,68.0,1022.6,1019.8,17.7,24.2,1,0
Richmond,17.7,25.9,0.2,E,31.0,S,ENE,6.0,22.0,93.0,57.0,1022.0,1020.6,19.9,24.9,0,0
Richmond,15.1,24.2,0.0,E,35.0,E,SE,6.0,28.0,88.0,72.0,1024.4,1022.4,18.4,23.2,0,1
Richmond,15.9,26.5,2.6,NE,31.0,SW,NE,4.0,11.0,99.0,57.0,1023.1,1019.8,18.5,25.2,1,0
Richmond,16.6,27.1,0.0,WNW,24.0,NW,NNW,6.0,4.0,99.0,67.0,1019.0,1016.0,18.8,25.0,0,1
Richmond,16.8,30.8,13.6,NNW,31.0,ENE,WNW,4.0,13.0,94.0,43.0,1010.6,1006.9,19.5,30.2,1,0
Richmond,12.2,27.2,0.2,WNW,30.0,SW,ENE,6.0,9.0,56.0,38.0,1012.1,1007.9,17.1,25.5,0,0
Richmond,15.2,29.9,0.0,E,28.0,SSW,SE,2.0,9.0,91.0,45.0,1017.8,1015.3,20.1,29.0,0,0
Richmond,15.4,27.3,0.0,E,30.0,SE,SE,2.0,6.0,96.0,53.0,1019.1,1016.2,18.7,27.2,0,0
Richmond,16.9,32.7,0.0,N,33.0,SSW,NE,6.0,20.0,90.0,38.0,1018.2,1014.7,20.2,32.1,0,0
Richmond,19.4,23.5,0.2,SSE,33.0,SSW,SSE,13.0,19.0,78.0,61.0,1024.3,1023.4,20.4,22.5,0,0
Richmond,14.4,25.9,0.0,SE,50.0,S,SE,4.0,22.0,86.0,48.0,1024.4,1021.4,19.5,25.2,0,1
Richmond,18.0,20.7,3.8,SSE,41.0,SSE,S,17.0,19.0,89.0,95.0,1021.6,1020.4,20.1,17.1,1,1
Richmond,17.1,23.2,58.4,SE,43.0,SSE,SE,13.0,22.0,99.0,83.0,1020.9,1020.6,19.2,22.5,1,1
Richmond,18.9,24.5,16.4,NE,41.0,SSE,E,9.0,15.0,97.0,81.0,1023.2,1021.5,20.8,22.5,1,1
Richmond,18.1,20.2,0.8,W,37.0,SSW,SE,7.0,19.0,95.0,66.0,1017.6,1019.2,19.1,19.4,0,0
Richmond,11.9,21.5,0.0,ESE,31.0,S,SE,19.0,19.0,74.0,58.0,1020.8,1019.0,18.8,20.9,0,0
Richmond,15.6,21.8,0.0,ESE,31.0,SSW,E,9.0,13.0,69.0,57.0,1025.9,1023.6,17.3,21.4,0,0
Richmond,11.7,24.1,0.0,NE,22.0,SE,NE,6.0,15.0,87.0,50.0,1025.8,1021.4,16.2,23.5,0,0
Richmond,17.9,22.3,0.2,SE,19.0,SW,SE,6.0,15.0,89.0,79.0,1022.6,1019.1,20.0,21.4,0,1
Richmond,16.1,25.9,3.4,E,17.0,NNE,ENE,4.0,6.0,88.0,61.0,1015.1,1010.7,20.0,25.3,1,0
Richmond,12.6,28.8,0.2,W,48.0,NE,WNW,6.0,30.0,71.0,29.0,1011.5,1007.3,20.3,28.5,0,0
Richmond,10.5,24.4,0.2,S,22.0,NE,ESE,4.0,11.0,55.0,40.0,1015.4,1011.2,16.4,23.8,0,0
Richmond,8.8,23.6,0.0,S,30.0,SW,ESE,4.0,22.0,83.0,37.0,1016.8,1015.2,14.7,23.1,0,0
Richmond,11.9,20.9,0.0,SSW,48.0,SW,S,19.0,31.0,63.0,83.0,1020.2,1018.6,18.3,17.9,0,1
Richmond,14.2,19.0,7.0,SSE,50.0,SSW,SSW,22.0,22.0,73.0,76.0,1021.3,1019.5,16.5,17.5,1,1
Richmond,13.9,20.9,2.0,S,43.0,S,SSW,19.0,13.0,75.0,77.0,1023.1,1021.1,18.6,18.4,1,1
Richmond,12.9,21.3,1.0,WNW,20.0,N,ESE,2.0,2.0,78.0,62.0,1022.0,1018.2,18.0,20.3,0,0
Richmond,8.8,24.2,0.0,NNE,31.0,ENE,NNE,4.0,20.0,99.0,62.0,1012.8,1005.9,12.5,22.0,0,0
Richmond,12.5,23.4,0.0,WNW,44.0,N,W,15.0,20.0,50.0,46.0,1004.8,1002.8,20.2,21.6,0,0
Richmond,15.2,20.0,0.0,WNW,65.0,NNW,WNW,24.0,35.0,39.0,35.0,1003.6,1004.0,18.2,18.5,0,0
Richmond,7.7,18.4,0.0,WNW,46.0,NW,WSW,15.0,22.0,47.0,36.0,1013.9,1013.2,14.6,17.9,0,0
Richmond,6.2,22.1,0.0,W,44.0,NNW,W,13.0,24.0,62.0,36.0,1015.8,1015.4,16.5,20.6,0,0
Richmond,7.6,19.3,0.0,SSE,31.0,SSW,SSE,20.0,11.0,67.0,62.0,1020.9,1020.2,14.5,16.9,0,0
Richmond,7.1,23.5,0.0,ESE,24.0,E,E,6.0,2.0,95.0,42.0,1028.8,1025.3,11.8,22.8,0,0
Richmond,9.7,20.5,0.0,S,28.0,NE,ESE,2.0,9.0,87.0,52.0,1031.1,1028.1,14.4,20.1,0,0
Richmond,7.8,21.0,0.0,SW,30.0,SSW,SE,2.0,13.0,80.0,53.0,1028.2,1024.8,14.6,19.5,0,0
Richmond,2.9,21.0,0.0,W,52.0,N,WNW,17.0,28.0,57.0,37.0,1012.7,1011.4,15.6,20.0,0,0
Richmond,5.5,21.6,0.0,WNW,46.0,NNW,WNW,11.0,26.0,68.0,38.0,1013.5,1010.8,14.7,20.8,0,0
Richmond,13.3,21.8,0.0,W,70.0,W,W,33.0,24.0,50.0,44.0,1011.3,1009.1,19.0,21.3,0,0
Richmond,9.3,19.9,0.0,NNW,19.0,NNW,NW,2.0,9.0,99.0,73.0,1024.8,1021.0,12.5,17.4,0,1
Richmond,12.5,20.4,6.0,NE,39.0,SSW,ENE,9.0,19.0,99.0,60.0,1022.1,1019.9,15.1,19.6,1,1
Richmond,13.3,19.5,7.0,SE,50.0,SW,SE,11.0,22.0,97.0,67.0,1024.0,1021.8,15.5,17.8,1,1
Richmond,13.6,17.4,23.6,ENE,57.0,NW,SW,9.0,9.0,99.0,97.0,1023.8,1020.8,14.5,15.4,1,1
Richmond,14.1,20.6,32.6,E,44.0,ESE,ESE,9.0,30.0,99.0,80.0,1024.1,1022.4,15.8,19.0,1,1
Richmond,11.9,17.2,0.6,S,39.0,SW,S,11.0,30.0,73.0,61.0,1024.0,1022.4,12.7,16.5,0,0
Richmond,11.2,18.5,0.0,S,46.0,SSW,SW,22.0,13.0,64.0,82.0,1028.5,1028.1,14.4,14.2,0,1
Richmond,10.8,16.4,4.6,ESE,24.0,SW,SSW,9.0,7.0,99.0,77.0,1034.0,1031.9,13.0,15.8,1,0
Richmond,9.8,15.8,1.0,SW,17.0,ENE,SSW,7.0,4.0,99.0,77.0,1033.3,1030.3,11.3,15.7,0,0
Richmond,12.6,17.9,6.6,NW,13.0,SSW,WNW,4.0,2.0,99.0,79.0,1025.9,1022.1,14.0,17.8,1,0
Richmond,4.2,18.5,0.2,W,33.0,NE,W,7.0,20.0,83.0,41.0,1014.4,1010.0,10.9,18.1,0,0
Richmond,8.1,19.3,0.6,WSW,46.0,NNW,NW,13.0,17.0,88.0,48.0,1008.4,1005.1,12.0,18.9,0,0
Richmond,8.6,18.7,0.0,WNW,52.0,N,WNW,9.0,28.0,64.0,40.0,1010.0,1007.9,13.9,18.0,0,0
Richmond,5.0,16.6,0.0,WNW,46.0,WNW,WNW,20.0,19.0,49.0,46.0,1012.2,1008.9,13.3,14.7,0,0
Richmond,8.1,14.5,0.0,W,46.0,WNW,WSW,22.0,28.0,39.0,35.0,1013.4,1014.1,11.1,13.0,0,0
Richmond,2.8,17.9,0.0,SSW,37.0,SSW,S,20.0,17.0,65.0,72.0,1018.6,1020.3,14.8,15.4,0,0
Richmond,7.6,16.1,2.6,N,17.0,NNE,E,6.0,6.0,99.0,90.0,1028.4,1024.3,10.1,15.6,1,0
Richmond,11.6,19.9,13.8,NE,20.0,NNE,ENE,2.0,7.0,100.0,67.0,1020.2,1017.5,13.5,19.7,1,0
Richmond,3.8,18.5,0.0,ESE,33.0,N,ENE,2.0,2.0,99.0,58.0,1017.0,1010.9,6.4,17.7,0,0
Richmond,4.3,16.0,0.4,W,24.0,NNE,N,7.0,9.0,88.0,59.0,1015.0,1012.3,9.0,14.7,0,0
Richmond,3.1,21.1,0.0,WNW,31.0,ENE,WNW,2.0,15.0,78.0,41.0,1012.4,1010.1,10.7,20.9,0,0
Richmond,7.1,19.8,0.0,N,30.0,NNE,NNE,15.0,17.0,77.0,57.0,1013.4,1008.0,13.7,19.3,0,0
Richmond,10.0,18.4,0.0,WSW,57.0,NNE,WNW,6.0,26.0,42.0,37.0,1007.7,1007.6,15.7,17.4,0,0
Richmond,10.0,16.3,0.0,W,69.0,W,W,30.0,33.0,45.0,40.0,1004.7,1004.8,13.2,15.0,0,0
Richmond,5.3,15.3,0.0,E,31.0,SW,SSW,4.0,11.0,98.0,71.0,1030.0,1028.1,9.6,14.4,0,1
Richmond,5.4,15.1,2.2,ENE,24.0,NNE,W,13.0,6.0,99.0,74.0,1031.6,1028.6,7.5,14.5,1,0
Richmond,8.8,18.1,0.2,NW,28.0,NE,WNW,13.0,15.0,62.0,39.0,1007.5,1006.1,14.8,17.1,0,0
Richmond,5.7,17.4,0.0,WNW,43.0,N,WNW,13.0,24.0,70.0,39.0,1007.7,1004.8,11.7,16.4,0,0
Richmond,1.5,15.1,0.0,NNW,17.0,NNW,WNW,6.0,9.0,98.0,62.0,1010.4,1008.3,5.2,13.3,0,0
Richmond,5.9,16.9,2.6,SW,35.0,SSW,SSW,19.0,19.0,64.0,53.0,1019.7,1019.0,12.5,15.6,1,0
Richmond,1.3,23.7,0.0,NNW,31.0,S,W,2.0,4.0,81.0,29.0,1021.4,1015.2,7.8,23.6,0,0
Richmond,7.8,25.0,0.0,NNW,57.0,NNE,NNW,20.0,39.0,54.0,32.0,1011.6,1005.3,19.5,23.9,0,1
Richmond,6.5,18.4,1.4,SW,39.0,SE,SW,6.0,17.0,60.0,58.0,1012.6,1014.8,14.7,14.4,1,0
Richmond,2.4,19.6,0.0,W,35.0,S,WSW,4.0,11.0,80.0,40.0,1020.3,1018.0,9.3,19.5,0,0
Richmond,0.2,19.0,0.0,ENE,22.0,NE,NE,2.0,13.0,82.0,39.0,1028.1,1022.2,7.6,18.9,0,0
Richmond,0.5,20.8,0.0,WNW,35.0,NE,SE,4.0,13.0,53.0,36.0,1020.6,1019.7,15.2,19.8,0,0
Richmond,2.3,24.2,0.0,WSW,69.0,N,WNW,19.0,24.0,56.0,26.0,1015.8,1009.5,13.1,23.3,0,0
Richmond,2.9,19.1,5.8,WNW,31.0,ENE,NE,7.0,9.0,91.0,45.0,1012.9,1009.5,10.6,17.8,1,0
Richmond,3.4,20.4,0.0,W,20.0,N,ENE,7.0,2.0,68.0,42.0,1014.1,1011.5,12.8,20.4,0,0
Richmond,1.0,21.4,0.0,ENE,19.0,N,ENE,2.0,2.0,89.0,38.0,1020.1,1016.1,8.4,21.1,0,0
Richmond,8.8,21.9,0.0,SW,48.0,W,WSW,17.0,24.0,36.0,22.0,1013.7,1014.3,19.9,21.0,0,0
Richmond,3.9,23.2,0.0,NE,22.0,NE,NNE,6.0,2.0,92.0,34.0,1019.9,1013.5,8.4,23.1,0,0
Richmond,3.1,26.7,0.0,W,63.0,WNW,NNW,2.0,28.0,73.0,27.0,1009.2,1002.0,13.8,26.5,0,0
Richmond,10.7,24.5,0.0,W,72.0,E,NW,11.0,20.0,60.0,68.0,1005.5,1006.2,21.7,18.2,0,0
Richmond,10.7,18.8,0.8,W,83.0,NNW,W,19.0,28.0,32.0,31.0,1008.0,1007.3,16.1,18.6,0,0
Richmond,11.6,20.9,0.0,WSW,72.0,W,WNW,26.0,41.0,27.0,25.0,1013.4,1011.4,15.9,19.7,0,0
Richmond,10.0,26.8,0.0,NW,81.0,NE,NW,13.0,30.0,70.0,39.0,1007.5,999.3,14.4,26.7,0,0
Richmond,13.6,18.6,0.2,WSW,76.0,W,WNW,20.0,33.0,35.0,31.0,1011.3,1011.5,15.3,17.3,0,0
Richmond,2.2,21.1,0.0,W,41.0,NNE,WNW,11.0,26.0,54.0,34.0,1018.1,1014.6,13.1,20.0,0,0
Richmond,4.1,22.0,0.0,ENE,26.0,W,ESE,2.0,6.0,58.0,36.0,1021.9,1018.7,13.4,21.2,0,0
Richmond,11.6,25.2,4.0,NNW,37.0,NNE,NW,13.0,22.0,87.0,34.0,1014.9,1009.8,15.3,25.0,1,0
Richmond,9.2,21.3,0.2,SSE,37.0,S,SE,17.0,11.0,45.0,32.0,1016.6,1014.5,16.8,20.9,0,0
Richmond,3.9,22.0,0.0,E,33.0,N,NE,2.0,19.0,70.0,40.0,1019.3,1012.9,12.2,21.8,0,0
Richmond,9.0,20.6,0.0,W,43.0,NW,WSW,7.0,24.0,49.0,39.0,1008.7,1007.2,16.7,19.9,0,0
Richmond,6.2,20.1,0.0,WSW,50.0,WNW,W,9.0,35.0,46.0,39.0,1010.8,1010.1,16.3,18.8,0,0
Richmond,4.5,22.1,0.0,W,35.0,NNW,WSW,9.0,22.0,45.0,30.0,1016.1,1013.6,16.1,21.8,0,0
Richmond,3.8,30.6,0.0,NE,26.0,SSE,ENE,4.0,17.0,60.0,24.0,1022.6,1018.0,13.9,30.0,0,0
Richmond,6.7,31.2,0.0,NW,43.0,NE,WNW,9.0,19.0,41.0,16.0,1019.5,1015.4,21.7,30.9,0,0
Richmond,9.6,21.9,0.0,SE,37.0,SE,SE,30.0,20.0,59.0,59.0,1021.5,1021.0,20.3,18.8,0,0
Richmond,14.2,24.1,0.0,E,28.0,NE,E,4.0,13.0,77.0,51.0,1021.6,1015.3,16.2,23.5,0,0
Richmond,10.9,21.8,0.0,SE,20.0,SW,SE,11.0,11.0,74.0,67.0,1023.0,1019.4,16.4,21.1,0,0
Richmond,16.3,25.0,0.0,SE,39.0,SSW,SE,11.0,26.0,43.0,44.0,1018.2,1017.3,21.6,23.2,0,0
Richmond,9.2,25.8,0.0,NNE,26.0,NE,N,9.0,6.0,62.0,33.0,1019.1,1011.8,18.0,25.6,0,0
Richmond,7.5,28.6,0.0,SW,48.0,E,W,4.0,17.0,55.0,64.0,1015.0,1010.9,19.3,21.0,0,0
Richmond,10.8,24.7,0.0,N,26.0,ENE,NNE,6.0,17.0,76.0,61.0,1015.4,1011.2,17.4,20.6,0,0
Richmond,13.6,30.3,0.0,NW,67.0,NE,NNW,17.0,30.0,55.0,37.0,1003.0,998.3,24.6,29.8,0,0
Richmond,15.2,20.4,0.0,WNW,72.0,WNW,W,33.0,41.0,40.0,38.0,998.3,1000.0,16.9,20.1,0,0
Richmond,10.1,23.2,0.0,WNW,44.0,SW,WNW,9.0,31.0,39.0,32.0,1012.8,1010.6,18.9,21.9,0,0
Richmond,7.9,26.8,0.0,NNW,44.0,NNE,N,17.0,24.0,40.0,22.0,1013.6,1006.1,19.5,26.6,0,0
Richmond,16.0,19.6,0.0,W,72.0,W,W,37.0,39.0,31.0,24.0,1005.3,1005.2,17.4,18.9,0,0
Richmond,8.1,17.1,0.0,SW,70.0,W,WNW,35.0,33.0,32.0,30.0,1007.9,1006.3,13.6,15.7,0,0
Richmond,9.2,21.5,0.0,W,44.0,W,W,22.0,28.0,39.0,31.0,1008.2,1006.0,16.1,20.9,0,0
Richmond,3.8,23.2,0.0,ENE,30.0,E,NW,11.0,7.0,50.0,29.0,1014.3,1010.8,16.0,23.0,0,0
Richmond,4.3,27.9,0.0,E,20.0,ENE,ENE,4.0,11.0,55.0,18.0,1017.9,1011.6,16.6,27.2,0,0
Richmond,6.6,32.7,0.0,WNW,39.0,N,WSW,13.0,24.0,28.0,11.0,1013.8,1007.5,22.6,32.2,0,0
Richmond,12.3,23.8,0.0,SE,37.0,SSW,SSE,7.0,20.0,65.0,59.0,1013.4,1009.3,18.1,20.7,0,0
Richmond,13.6,15.5,0.0,S,44.0,SW,SSW,17.0,13.0,80.0,92.0,1012.6,1014.5,14.5,13.7,0,0
Richmond,10.8,17.0,0.0,SSW,24.0,SSW,SSW,11.0,11.0,99.0,84.0,1021.9,1019.7,11.5,15.1,0,0
Richmond,11.3,20.9,0.0,SSW,56.0,SW,ENE,7.0,9.0,99.0,54.0,1020.4,1016.1,13.3,20.6,0,0
Richmond,8.3,21.3,0.0,E,30.0,S,NE,4.0,9.0,78.0,47.0,1020.6,1015.9,14.2,19.9,0,0
Richmond,7.7,19.3,0.0,WSW,50.0,SSW,WSW,7.0,26.0,57.0,33.0,1014.7,1012.3,13.5,17.5,0,0
Richmond,10.5,20.3,0.8,SSW,52.0,SSW,S,28.0,28.0,46.0,38.0,1018.9,1019.4,14.5,19.3,0,0
Richmond,8.7,17.3,0.0,S,44.0,SSW,SSE,24.0,30.0,57.0,80.0,1026.0,1026.8,14.2,12.6,0,0
Richmond,7.2,17.4,0.0,SSW,30.0,S,NE,15.0,20.0,60.0,71.0,1030.1,1027.1,14.4,15.1,0,1
Richmond,9.8,18.3,2.4,N,30.0,WSW,NNE,11.0,19.0,87.0,71.0,1025.6,1020.0,13.6,16.0,1,0
Richmond,6.5,22.7,0.4,NW,61.0,SW,SW,2.0,9.0,82.0,65.0,1011.7,1006.6,13.6,20.3,0,0
Richmond,12.6,24.0,0.0,W,67.0,WNW,NW,2.0,44.0,37.0,26.0,1002.3,998.9,20.2,23.4,0,0
Richmond,13.0,21.6,0.0,WSW,76.0,WNW,W,22.0,31.0,37.0,40.0,1001.3,1001.8,19.6,18.5,0,0
Richmond,11.1,23.3,0.0,WSW,54.0,NW,W,15.0,26.0,43.0,31.0,1008.5,1006.5,18.3,22.0,0,0
Richmond,10.5,21.0,0.0,WNW,46.0,S,W,17.0,26.0,42.0,27.0,1012.8,1012.2,15.6,19.5,0,0
Richmond,4.9,22.8,0.0,SE,35.0,E,SE,4.0,9.0,56.0,32.0,1021.4,1019.3,14.4,22.2,0,0
Richmond,11.3,22.5,0.0,E,30.0,SSW,ESE,9.0,15.0,69.0,45.0,1027.7,1024.2,15.5,20.8,0,0
Richmond,7.0,25.1,0.0,ESE,35.0,NW,E,2.0,11.0,79.0,35.0,1027.4,1023.0,14.2,24.5,0,0
Richmond,9.8,31.6,0.0,WNW,37.0,ENE,NW,9.0,24.0,72.0,22.0,1023.5,1017.0,18.3,30.8,0,0
Richmond,8.5,34.5,0.0,SE,43.0,SE,W,2.0,22.0,51.0,10.0,1020.1,1016.0,19.1,34.0,0,0
Richmond,17.0,25.1,0.0,ESE,30.0,N,ESE,2.0,11.0,67.0,48.0,1024.9,1021.1,18.6,23.9,0,0
Richmond,13.0,33.7,0.0,WSW,46.0,N,SSW,9.0,9.0,68.0,36.0,1019.7,1013.0,19.0,31.1,0,0
Richmond,16.6,26.7,0.0,ESE,37.0,SE,ESE,9.0,13.0,63.0,41.0,1019.6,1014.4,19.4,25.9,0,0
Richmond,11.8,16.4,18.4,SE,44.0,SSE,SE,22.0,30.0,99.0,73.0,1023.6,1025.7,13.5,15.0,1,1
Richmond,13.0,17.7,1.4,S,48.0,SW,NW,11.0,9.0,88.0,78.0,1029.9,1027.9,13.7,15.9,1,0
Richmond,11.6,26.8,0.2,ESE,31.0,NE,SE,6.0,11.0,83.0,53.0,1026.0,1020.7,17.3,25.7,0,0
Richmond,16.4,24.1,0.0,SE,31.0,S,E,9.0,13.0,83.0,60.0,1026.5,1022.9,17.9,22.6,0,0
Richmond,13.6,28.5,0.2,E,30.0,E,ENE,4.0,13.0,80.0,48.0,1023.4,1019.1,19.4,28.0,0,0
Richmond,16.2,26.8,0.0,E,33.0,ENE,E,9.0,17.0,73.0,50.0,1024.9,1021.8,21.8,26.2,0,0
Richmond,11.9,30.9,0.0,ENE,26.0,N,ENE,9.0,13.0,74.0,34.0,1024.5,1018.6,20.0,29.5,0,0
Richmond,15.8,31.8,0.0,SSE,41.0,ESE,SE,6.0,20.0,75.0,56.0,1020.8,1015.5,22.1,29.4,0,0
Richmond,19.2,22.6,0.2,SE,44.0,ENE,ENE,7.0,15.0,80.0,75.0,1016.1,1014.8,19.3,20.6,0,0
Richmond,16.2,23.9,0.6,ESE,39.0,SSW,E,9.0,24.0,77.0,65.0,1020.6,1021.0,20.3,20.5,0,0
Richmond,15.5,21.9,0.4,NE,50.0,S,ENE,9.0,13.0,88.0,51.0,1027.8,1026.4,16.8,21.7,0,0
Richmond,15.9,25.8,0.6,ESE,35.0,E,E,4.0,19.0,81.0,43.0,1030.6,1028.7,19.8,25.2,0,0
Richmond,14.7,22.0,0.4,SE,22.0,SW,SW,13.0,13.0,90.0,98.0,1031.0,1028.3,18.6,20.1,0,1
Richmond,16.8,28.2,8.4,ENE,35.0,NE,ENE,7.0,7.0,74.0,37.0,1027.1,1022.3,21.3,27.2,1,0
Richmond,11.3,29.9,0.2,E,39.0,ESE,N,6.0,7.0,75.0,32.0,1022.6,1018.3,18.8,28.8,0,0
Richmond,11.3,30.1,0.0,SE,39.0,S,ESE,6.0,20.0,69.0,36.0,1022.7,1019.5,19.9,29.1,0,0
Richmond,11.7,37.3,0.0,S,69.0,NNE,ENE,4.0,19.0,76.0,23.0,1020.1,1011.8,18.9,36.4,0,0
Richmond,17.8,22.5,0.4,SSE,35.0,S,SE,9.0,15.0,72.0,55.0,1020.2,1018.6,20.5,22.3,0,0
Richmond,9.9,32.1,0.0,NE,26.0,NE,NE,11.0,9.0,65.0,31.0,1016.0,1010.0,19.8,30.4,0,0
Richmond,18.0,36.7,0.0,SSW,61.0,NNW,ENE,6.0,15.0,71.0,35.0,1008.9,1001.0,22.2,35.6,0,0
Richmond,19.3,25.0,0.0,ESE,44.0,ESE,ESE,13.0,24.0,61.0,50.0,1008.6,1009.3,21.1,22.1,0,0
Richmond,15.0,30.3,0.2,ENE,35.0,WNW,NE,6.0,15.0,61.0,36.0,1012.7,1008.3,20.9,30.0,0,0
Richmond,14.3,37.7,0.0,S,35.0,E,NNE,7.0,15.0,68.0,27.0,1010.1,1007.2,23.0,37.3,0,0
