Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Cairns,21.7,27.4,0.4,S,37.0,SSE,SSE,17.0,17.0,77.0,91.0,1016.1,1013.7,24.3,23.1,0,1
Cairns,20.4,28.1,13.2,S,37.0,S,SE,22.0,28.0,83.0,65.0,1015.9,1013.1,22.6,27.2,1,1
Cairns,20.8,23.5,11.8,S,43.0,S,SSE,24.0,22.0,87.0,88.0,1016.1,1014.2,22.0,22.6,1,1
Cairns,20.9,25.6,13.0,S,37.0,S,SSE,17.0,17.0,87.0,83.0,1015.3,1013.4,23.3,24.2,1,1
Cairns,22.0,26.8,6.6,SSE,41.0,SSE,SSE,24.0,17.0,80.0,76.0,1014.5,1012.4,23.6,24.4,1,1
Cairns,20.8,23.3,3.4,S,37.0,S,SSE,17.0,13.0,83.0,90.0,1014.7,1012.3,22.3,22.6,1,1
Cairns,20.3,27.3,6.8,S,37.0,SSE,WSW,19.0,7.0,86.0,80.0,1013.7,1010.8,22.7,25.0,1,1
Cairns,21.4,28.3,2.0,S,33.0,SSE,SE,15.0,22.0,71.0,69.0,1012.4,1009.8,24.5,26.5,1,0
Cairns,20.9,28.8,0.0,SE,37.0,SSE,ESE,17.0,30.0,72.0,65.0,1011.9,1009.5,25.5,27.6,0,0
Cairns,21.7,27.0,1.0,SE,41.0,S,SSE,20.0,17.0,80.0,68.0,1014.6,1011.9,23.6,26.6,0,0
Cairns,22.7,27.7,0.0,SE,46.0,S,SE,19.0,33.0,71.0,56.0,1015.7,1013.5,24.2,26.0,0,0
Cairns,17.7,27.6,0.0,SE,46.0,SSE,SE,17.0,28.0,57.0,47.0,1016.3,1012.2,24.0,26.1,0,0
Cairns,18.2,28.1,0.0,ESE,35.0,SE,ESE,19.0,26.0,64.0,51.0,1014.6,1010.3,23.4,26.4,0,0
Cairns,18.0,27.9,0.0,SE,30.0,S,NE,13.0,20.0,58.0,60.0,1013.0,1009.4,24.8,26.8,0,0
Cairns,18.0,27.1,0.0,NNE,26.0,N,ENE,6.0,15.0,67.0,63.0,1011.7,1007.9,24.6,26.5,0,0
Cairns,17.3,27.3,0.0,NE,30.0,W,NE,9.0,19.0,60.0,43.0,1011.3,1007.0,21.4,25.9,0,0
Cairns,13.1,26.3,0.0,NE,24.0,WSW,NNE,11.0,17.0,54.0,37.0,1012.4,1008.0,19.7,25.3,0,0
Cairns,12.8,26.4,0.0,NNE,20.0,ESE,N,4.0,11.0,61.0,48.0,1013.1,1009.2,21.1,25.5,0,0
Cairns,15.6,27.4,0.0,SE,30.0,SE,ENE,17.0,20.0,65.0,49.0,1014.3,1011.4,22.4,26.3,0,0
Cairns,15.1,28.5,0.0,ESE,33.0,W,ESE,6.0,22.0,66.0,55.0,1015.8,1013.1,22.5,27.6,0,1
Cairns,20.3,22.6,14.2,SSE,39.0,SSE,SSE,20.0,13.0,93.0,89.0,1015.9,1013.4,22.1,22.4,1,1
Cairns,20.4,27.3,12.2,SE,37.0,SSE,SE,15.0,24.0,90.0,68.0,1016.2,1012.9,21.8,26.1,1,0
Cairns,20.5,27.9,0.4,SE,39.0,SSE,SE,17.0,24.0,74.0,63.0,1016.5,1013.9,24.3,26.2,0,0
Cairns,18.7,28.1,0.0,SE,39.0,S,ESE,19.0,26.0,69.0,57.0,1017.0,1014.5,23.6,26.3,0,0
Cairns,19.4,28.5,0.0,SE,44.0,SSE,SE,22.0,28.0,66.0,55.0,1017.3,1014.9,24.1,26.6,0,0
Cairns,21.1,27.1,0.6,SSE,41.0,SSE,S,19.0,17.0,75.0,80.0,1018.6,1015.8,24.3,23.6,0,1
Cairns,21.1,27.7,3.6,SE,39.0,SSE,SE,20.0,22.0,74.0,61.0,1018.7,1015.7,24.1,25.9,1,0
Cairns,21.7,27.6,0.6,SE,43.0,SSE,SE,22.0,30.0,75.0,57.0,1017.8,1015.9,23.6,26.6,0,0
Cairns,19.1,28.7,0.0,SE,37.0,SSE,SE,15.0,26.0,67.0,63.0,1016.7,1012.6,24.3,26.7,0,0
Cairns,19.5,28.4,0.0,SE,35.0,S,ESE,19.0,24.0,71.0,55.0,1016.1,1012.2,24.3,27.2,0,0
Cairns,17.4,28.1,0.0,ENE,28.0,S,ENE,11.0,22.0,63.0,51.0,1015.2,1012.0,23.9,27.6,0,0
Cairns,17.5,27.1,0.0,NE,28.0,WNW,NE,2.0,13.0,76.0,68.0,1015.1,1011.5,22.8,25.5,0,0
Cairns,17.0,26.9,0.0,NNE,28.0,W,N,6.0,13.0,79.0,69.0,1015.0,1011.8,23.1,25.2,0,0
Cairns,17.5,27.2,0.0,SSE,33.0,SE,ESE,17.0,15.0,76.0,51.0,1017.9,1014.4,21.2,26.5,0,0
Cairns,17.1,27.1,0.0,ESE,35.0,SSE,ESE,17.0,28.0,53.0,47.0,1018.1,1015.0,22.9,25.1,0,0
Cairns,14.8,26.2,0.0,ESE,48.0,SSE,SE,15.0,31.0,53.0,44.0,1018.6,1015.1,21.4,24.7,0,0
Cairns,17.2,25.9,0.0,SE,52.0,SSE,ESE,19.0,33.0,54.0,47.0,1018.7,1015.9,21.9,24.6,0,0
Cairns,16.0,27.0,0.0,ESE,33.0,SSE,ESE,17.0,22.0,56.0,47.0,1017.3,1013.9,22.8,26.1,0,0
Cairns,16.2,27.1,0.0,ESE,30.0,SE,E,17.0,19.0,72.0,54.0,1015.7,1012.7,21.5,25.4,0,0
Cairns,18.7,26.7,0.0,S,22.0,SSW,ESE,2.0,7.0,73.0,61.0,1014.6,1011.9,21.6,26.4,0,0
Cairns,17.7,27.8,0.0,SSE,35.0,S,ESE,19.0,15.0,62.0,45.0,1015.9,1013.5,23.1,26.9,0,0
Cairns,16.6,27.8,0.0,SE,41.0,S,ESE,17.0,26.0,55.0,55.0,1017.9,1014.1,23.6,26.6,0,0
Cairns,19.5,25.9,0.0,SSE,37.0,S,SSE,17.0,20.0,74.0,76.0,1016.8,1014.3,23.1,23.5,0,0
Cairns,21.4,26.5,0.0,SE,37.0,SSE,SE,19.0,26.0,72.0,56.0,1016.9,1013.6,22.5,25.3,0,0
Cairns,16.0,26.3,0.0,SE,31.0,SE,SE,19.0,24.0,67.0,44.0,1017.4,1013.7,21.2,24.8,0,0
Cairns,16.0,27.6,0.2,SE,33.0,SE,ESE,17.0,20.0,66.0,52.0,1015.9,1012.6,21.8,26.2,0,0
Cairns,17.8,27.6,0.0,SE,33.0,S,SE,15.0,19.0,66.0,61.0,1015.0,1013.1,22.7,25.5,0,0
Cairns,17.4,28.1,0.0,ENE,31.0,SE,ESE,19.0,20.0,70.0,56.0,1015.9,1012.4,22.6,26.9,0,0
Cairns,18.1,27.8,0.0,ESE,33.0,SE,ESE,17.0,22.0,65.0,56.0,1016.7,1013.9,23.6,25.8,0,0
Cairns,17.1,28.0,0.0,SSE,30.0,SE,ESE,20.0,19.0,70.0,63.0,1016.7,1012.5,22.3,26.0,0,0
Cairns,17.7,27.2,0.0,NNE,20.0,NW,NNE,6.0,13.0,72.0,71.0,1013.8,1009.9,24.0,26.0,0,0
Cairns,19.3,30.5,0.0,N,31.0,WSW,NNW,9.0,13.0,71.0,57.0,1011.8,1007.0,25.8,27.7,0,0
Cairns,17.5,29.5,0.0,S,30.0,S,NE,15.0,17.0,74.0,66.0,1012.4,1009.0,24.0,27.5,0,0
