Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Moree,17.8,32.8,0.0,E,31.0,E,SE,24.0,11.0,65.0,39.0,1015.8,1012.2,22.9,31.3,0,0
Moree,18.6,30.7,0.0,E,37.0,E,NW,19.0,11.0,56.0,40.0,1015.5,1012.1,22.0,29.1,0,0
Moree,14.2,33.6,0.0,N,39.0,N,NW,26.0,15.0,69.0,27.0,1012.3,1008.8,21.6,31.5,0,0
Moree,16.3,34.6,0.0,SSW,28.0,ENE,WSW,13.0,9.0,32.0,16.0,1012.1,1010.7,24.8,33.9,0,0
Moree,19.3,35.4,0.0,N,33.0,E,N,20.0,9.0,70.0,33.0,1014.7,1011.7,23.8,34.2,0,0
Moree,23.8,34.2,0.0,WSW,59.0,NNE,NNW,31.0,9.0,57.0,41.0,1011.7,1007.6,25.5,33.5,0,0
Moree,10.9,26.2,0.0,SW,57.0,SSW,SW,26.0,28.0,39.0,25.0,1014.0,1010.5,17.2,25.3,0,0
Moree,10.5,27.5,0.0,WSW,31.0,S,WSW,4.0,15.0,47.0,27.0,1013.1,1010.4,17.5,26.5,0,0
Moree,10.7,30.9,0.0,ENE,28.0,ENE,N,17.0,9.0,54.0,19.0,1013.5,1010.6,17.9,29.7,0,0
Moree,14.7,32.6,0.0,ENE,43.0,NE,ENE,20.0,9.0,64.0,28.0,1013.7,1010.9,23.7,31.9,0,0
Moree,17.9,32.5,0.0,ENE,50.0,ESE,ESE,19.0,20.0,52.0,27.0,1016.6,1012.1,23.5,31.6,0,0
Moree,17.1,31.8,0.0,E,52.0,SE,E,22.0,19.0,50.0,33.0,1016.0,1012.7,24.0,30.9,0,0
Moree,16.0,32.5,0.0,ENE,48.0,ESE,E,22.0,11.0,53.0,24.0,1017.9,1014.2,22.4,31.1,0,0
Moree,17.6,29.0,0.0,E,41.0,ENE,E,24.0,11.0,54.0,34.0,1019.2,1016.8,22.8,28.2,0,0
Moree,18.1,31.8,0.0,NNE,30.0,ENE,NNW,19.0,11.0,55.0,35.0,1017.5,1014.2,22.6,30.1,0,0
Moree,17.8,31.7,0.0,N,37.0,N,NNE,15.0,11.0,74.0,38.0,1016.6,1011.3,21.0,29.7,0,1
Moree,19.9,33.9,1.6,NNE,43.0,NNE,NNW,30.0,13.0,71.0,34.0,1012.5,1007.9,23.4,32.4,1,0
Moree,16.2,28.9,0.0,SW,50.0,SW,SW,20.0,30.0,37.0,19.0,1010.9,1008.8,19.2,28.0,0,0
Moree,11.1,27.6,0.0,SW,39.0,SW,SW,11.0,22.0,49.0,22.0,1013.3,1010.9,17.6,25.8,0,0
Moree,10.5,31.8,0.0,NNE,37.0,ENE,NNE,19.0,13.0,60.0,28.0,1015.5,1012.4,20.4,30.6,0,0
Moree,16.8,33.0,0.0,NNE,31.0,ENE,WSW,15.0,11.0,65.0,30.0,1016.6,1012.6,22.5,31.0,0,0
Moree,17.6,32.8,0.0,SSE,35.0,ENE,NE,15.0,9.0,58.0,26.0,1015.9,1011.7,23.0,31.5,0,0
Moree,16.6,31.7,0.0,ESE,52.0,E,SE,15.0,11.0,56.0,25.0,1015.5,1011.7,22.0,30.7,0,0
Moree,15.8,31.3,0.0,E,28.0,E,S,15.0,9.0,63.0,23.0,1016.5,1012.2,20.6,29.7,0,0
Moree,15.7,32.7,0.0,ENE,35.0,ENE,ENE,13.0,11.0,62.0,23.0,1016.9,1013.4,21.8,30.8,0,0
Moree,16.8,33.0,0.0,NNE,37.0,NE,W,19.0,9.0,59.0,24.0,1019.3,1015.5,21.6,32.1,0,0
Moree,17.5,31.3,0.0,NNE,35.0,N,N,24.0,6.0,58.0,25.0,1021.8,1017.8,20.9,29.7,0,0
Moree,15.2,32.3,0.0,NNE,35.0,NNE,S,20.0,7.0,55.0,28.0,1021.5,1017.7,21.2,31.2,0,0
Moree,17.2,33.7,0.0,SW,46.0,NE,SSW,20.0,19.0,53.0,24.0,1019.6,1016.1,22.5,32.0,0,0
Moree,14.0,30.6,0.0,NE,44.0,ESE,ESE,13.0,13.0,54.0,26.0,1021.5,1017.6,19.5,29.0,0,0
Moree,14.2,30.9,0.0,E,39.0,E,SSE,11.0,17.0,50.0,17.0,1020.7,1016.5,19.6,29.9,0,0
Moree,15.6,30.9,0.0,ESE,43.0,SE,SSW,19.0,6.0,52.0,28.0,1017.4,1013.1,21.5,29.5,0,0
Moree,18.2,23.4,0.0,SSW,48.0,S,SSW,22.0,35.0,76.0,61.0,1013.5,1010.6,19.9,21.9,0,0
Moree,16.9,30.6,0.6,SSE,41.0,ESE,SE,13.0,11.0,82.0,40.0,1012.7,1011.2,20.4,29.5,0,0
Moree,17.1,30.7,1.0,ESE,44.0,NE,E,17.0,19.0,91.0,45.0,1017.6,1014.0,20.3,28.9,0,0
Moree,19.2,31.7,0.4,E,35.0,ESE,NE,19.0,13.0,59.0,36.0,1018.2,1014.1,24.0,31.5,0,0
Moree,18.3,25.1,0.0,SSE,54.0,ENE,E,13.0,20.0,77.0,74.0,1016.9,1015.0,21.6,22.7,0,1
Moree,17.5,29.9,22.6,SSW,33.0,E,SSE,11.0,17.0,75.0,33.0,1017.0,1012.4,20.9,29.2,1,0
Moree,14.3,30.1,0.0,WSW,30.0,NE,SW,6.0,13.0,64.0,23.0,1017.0,1013.5,20.9,30.0,0,0
Moree,14.3,29.7,0.0,NE,35.0,ENE,SSE,22.0,9.0,55.0,36.0,1020.7,1017.1,22.8,27.9,0,0
Moree,14.8,28.2,0.0,SE,35.0,E,ESE,24.0,9.0,53.0,32.0,1023.5,1019.6,21.2,27.5,0,0
Moree,13.1,28.2,0.0,SE,33.0,E,ESE,13.0,15.0,51.0,19.0,1023.4,1018.4,20.3,28.0,0,0
Moree,14.8,28.1,0.0,NE,41.0,NE,NNE,24.0,15.0,58.0,36.0,1022.9,1019.0,21.2,26.6,0,0
Moree,16.9,25.0,0.0,NNE,33.0,ENE,NNE,17.0,20.0,63.0,46.0,1024.6,1022.1,20.8,24.2,0,0
Moree,16.4,24.0,0.2,SW,35.0,E,SSE,17.0,17.0,73.0,97.0,1023.3,1021.0,20.5,19.0,0,1
Moree,17.6,21.9,19.2,ESE,30.0,E,SE,15.0,17.0,96.0,67.0,1021.0,1016.6,18.3,21.2,1,1
Moree,17.5,26.2,4.8,SW,30.0,NE,SW,11.0,19.0,95.0,58.0,1015.9,1012.1,20.3,25.3,1,0
Moree,13.6,26.7,0.2,SW,39.0,SW,SW,2.0,22.0,96.0,38.0,1014.9,1012.0,18.2,26.2,0,0
Moree,11.7,28.9,0.0,WSW,30.0,ENE,SW,15.0,13.0,59.0,24.0,1015.2,1012.2,20.6,28.4,0,0
Moree,13.7,29.8,0.0,W,50.0,NE,SW,17.0,17.0,50.0,24.0,1015.3,1011.9,21.8,28.8,0,0
Moree,10.7,26.9,0.0,SSW,39.0,E,SW,17.0,17.0,58.0,32.0,1016.8,1013.7,20.4,26.2,0,0
Moree,10.1,26.7,0.0,S,46.0,SSE,SE,15.0,24.0,62.0,29.0,1017.0,1012.8,17.8,25.8,0,0
Moree,11.1,25.6,0.0,SSE,41.0,S,SSE,15.0,24.0,60.0,34.0,1016.1,1012.5,18.5,24.8,0,0
Moree,9.5,26.6,0.0,SE,37.0,SSW,SE,9.0,24.0,66.0,34.0,1017.6,1013.9,17.1,25.8,0,0
Moree,10.8,26.3,0.0,S,33.0,ESE,S,15.0,7.0,54.0,27.0,1020.2,1015.9,19.4,25.5,0,0
Moree,11.2,26.1,0.0,E,31.0,E,E,24.0,11.0,56.0,30.0,1018.8,1014.6,19.7,25.5,0,0
Moree,10.8,29.9,0.0,WNW,54.0,NNE,NNW,24.0,22.0,57.0,22.0,1014.4,1008.1,19.8,29.4,0,0
Moree,13.0,25.2,0.0,WNW,43.0,W,WNW,19.0,24.0,49.0,31.0,1011.4,1008.1,19.5,24.8,0,0
Moree,14.1,25.1,0.0,WSW,50.0,W,W,31.0,24.0,45.0,35.0,1011.2,1008.9,20.9,23.2,0,0
Moree,6.8,20.5,0.0,WSW,48.0,SSW,WNW,13.0,20.0,41.0,27.0,1017.9,1015.6,14.7,20.0,0,0
Moree,4.8,23.7,0.0,WSW,39.0,N,SW,6.0,24.0,47.0,28.0,1021.6,1017.4,15.6,23.3,0,0
Moree,8.0,23.6,0.0,WSW,35.0,NE,W,13.0,20.0,58.0,32.0,1020.5,1016.5,15.4,21.7,0,0
Moree,4.8,19.3,0.0,SW,37.0,SW,SW,11.0,24.0,47.0,19.0,1020.5,1017.7,12.8,18.7,0,0
Moree,3.5,23.5,0.0,N,30.0,ENE,NNE,15.0,11.0,42.0,18.0,1023.5,1019.6,15.3,22.9,0,0
Moree,8.4,24.7,0.0,ENE,26.0,ENE,SW,13.0,9.0,53.0,31.0,1024.1,1020.0,16.7,23.0,0,0
Moree,9.4,24.4,0.0,E,31.0,E,NNW,20.0,7.0,49.0,36.0,1024.6,1021.7,18.9,22.6,0,0
Moree,10.6,24.9,0.0,WSW,33.0,E,SW,11.0,24.0,56.0,26.0,1027.3,1023.6,16.8,24.3,0,0
Moree,9.1,24.3,0.0,E,30.0,E,SE,17.0,9.0,53.0,27.0,1028.8,1024.6,17.6,23.7,0,0
Moree,9.1,25.1,0.0,E,33.0,E,S,17.0,9.0,51.0,27.0,1026.9,1021.7,18.3,24.0,0,0
Moree,10.0,24.8,0.0,W,28.0,ENE,WNW,13.0,15.0,61.0,29.0,1024.9,1020.7,17.8,24.3,0,0
Moree,7.6,25.3,0.0,ENE,22.0,ESE,E,4.0,11.0,53.0,23.0,1025.0,1021.2,15.9,24.2,0,0
Moree,9.7,24.3,0.0,E,28.0,ENE,SW,15.0,11.0,51.0,25.0,1023.5,1018.7,17.1,23.9,0,0
Moree,6.2,24.7,0.0,SSE,33.0,ESE,SE,13.0,17.0,42.0,17.0,1021.2,1017.6,16.8,24.1,0,0
Moree,8.8,23.6,0.0,E,28.0,E,SE,17.0,6.0,50.0,28.0,1022.2,1018.2,16.3,23.0,0,0
Moree,5.3,22.8,0.0,SSW,35.0,ENE,SW,9.0,17.0,64.0,22.0,1018.8,1015.0,14.3,21.6,0,0
Moree,2.6,22.1,0.0,WSW,48.0,NE,SW,9.0,28.0,44.0,19.0,1018.4,1015.1,13.6,21.7,0,0
Moree,4.5,20.6,0.0,SW,37.0,S,WSW,9.0,19.0,60.0,50.0,1019.6,1016.2,14.1,16.7,0,0
Moree,7.2,23.9,0.0,ENE,41.0,E,ENE,26.0,20.0,49.0,29.0,1020.8,1016.8,17.5,22.8,0,1
Moree,13.4,15.7,4.8,E,37.0,E,S,28.0,11.0,83.0,90.0,1019.5,1015.4,14.9,15.6,1,1
Moree,13.2,15.9,22.0,ESE,37.0,E,SE,13.0,17.0,89.0,88.0,1014.7,1012.0,14.4,15.2,1,1
Moree,12.9,17.3,8.8,ESE,41.0,S,ESE,11.0,20.0,94.0,82.0,1013.7,1010.7,13.6,15.4,1,1
Moree,12.5,23.5,7.4,ESE,44.0,ESE,ESE,31.0,2.0,64.0,48.0,1011.5,1009.8,17.1,22.0,1,0
Moree,10.3,25.3,0.2,SE,39.0,SE,ESE,19.0,24.0,62.0,41.0,1015.4,1012.8,19.1,24.2,0,0
Moree,11.1,23.7,0.0,E,37.0,E,ENE,11.0,17.0,64.0,37.0,1021.9,1019.6,17.5,23.5,0,0
Moree,9.3,23.1,0.0,E,30.0,E,ENE,17.0,7.0,64.0,39.0,1024.4,1021.1,15.9,21.8,0,0
Moree,8.6,23.1,0.0,N,28.0,ENE,NW,13.0,11.0,77.0,44.0,1021.3,1017.5,15.3,21.6,0,0
Moree,8.2,23.1,0.0,W,28.0,ENE,NNW,11.0,7.0,83.0,45.0,1020.8,1017.3,13.5,22.9,0,1
Moree,9.0,19.9,2.8,SSW,28.0,SW,SW,2.0,19.0,100.0,47.0,1021.3,1019.0,10.7,19.6,1,0
Moree,5.4,20.5,0.0,ESE,31.0,E,S,7.0,9.0,77.0,36.0,1024.7,1022.1,12.4,19.6,0,0
Moree,8.6,20.2,0.0,E,31.0,E,E,9.0,17.0,70.0,54.0,1028.5,1025.1,13.1,19.2,0,0
Moree,10.0,17.9,0.0,ENE,28.0,ENE,SSE,17.0,9.0,62.0,53.0,1028.8,1024.9,13.1,17.7,0,0
Moree,12.3,20.4,0.2,NE,31.0,ENE,NNE,11.0,19.0,67.0,49.0,1026.5,1023.3,15.2,19.9,0,0
Moree,10.6,21.6,0.0,NNE,33.0,ENE,N,13.0,15.0,75.0,52.0,1023.6,1019.5,14.3,20.7,0,1
Moree,12.4,20.7,2.2,NW,30.0,NE,W,17.0,17.0,87.0,66.0,1020.9,1016.3,15.9,19.0,1,0
Moree,4.7,20.7,0.0,E,26.0,ENE,NNW,17.0,9.0,72.0,38.0,1016.3,1012.0,11.1,19.8,0,0
Moree,8.9,17.5,0.0,W,43.0,WNW,W,22.0,30.0,82.0,44.0,1013.2,1012.1,13.3,16.4,0,0
Moree,9.5,19.2,0.0,WNW,43.0,WNW,WSW,17.0,22.0,61.0,39.0,1016.1,1013.7,14.5,17.7,0,0
Moree,6.0,17.1,0.0,WNW,48.0,WNW,W,17.0,31.0,73.0,36.0,1018.1,1015.9,11.7,16.1,0,0
Moree,6.1,14.4,0.0,SW,48.0,SW,WSW,24.0,31.0,62.0,39.0,1020.2,1019.0,11.3,13.3,0,0
Moree,-1.4,12.9,0.0,SW,35.0,SSW,SSW,15.0,24.0,76.0,29.0,1024.7,1021.9,5.9,12.4,0,0
Moree,-2.3,17.3,0.0,SW,19.0,E,NW,9.0,7.0,67.0,23.0,1025.1,1020.9,5.5,16.9,0,0
Moree,2.6,19.7,0.0,NNE,35.0,NNE,N,26.0,17.0,51.0,19.0,1020.9,1016.7,11.0,19.3,0,0
Moree,2.5,20.5,0.0,NE,33.0,NE,NNW,17.0,15.0,56.0,30.0,1016.8,1013.0,11.0,20.2,0,0
Moree,8.3,20.4,0.8,WNW,30.0,NNE,W,11.0,20.0,72.0,38.0,1015.1,1012.0,13.8,19.9,0,0
Moree,5.1,19.5,0.0,SW,33.0,SE,SW,6.0,15.0,61.0,36.0,1019.2,1017.8,11.1,18.5,0,0
Moree,3.1,21.2,0.0,SE,30.0,SE,ENE,6.0,7.0,71.0,38.0,1023.9,1021.3,11.4,19.7,0,0
Moree,6.2,21.1,0.0,E,37.0,ESE,SE,6.0,19.0,64.0,35.0,1024.8,1021.4,13.1,20.2,0,0
Moree,5.7,21.7,0.0,ENE,39.0,E,ESE,9.0,19.0,73.0,39.0,1024.6,1020.7,11.3,20.1,0,0
Moree,5.5,21.4,0.0,ENE,33.0,ESE,NNE,7.0,19.0,69.0,46.0,1023.5,1020.0,13.8,20.2,0,0
Moree,9.9,20.6,0.0,NNE,35.0,E,NNW,13.0,11.0,78.0,86.0,1022.6,1019.1,14.5,16.5,0,1
Moree,10.7,21.8,13.4,ENE,22.0,NE,S,13.0,2.0,90.0,50.0,1020.0,1017.3,15.7,21.3,1,0
Moree,7.5,21.3,0.0,ENE,26.0,E,S,15.0,6.0,77.0,45.0,1020.6,1016.9,13.0,20.5,0,0
Moree,7.2,21.2,0.0,ENE,20.0,NE,NW,15.0,13.0,80.0,48.0,1018.4,1014.9,10.8,19.4,0,0
Moree,3.9,18.5,0.0,NE,19.0,NE,NNE,9.0,2.0,88.0,38.0,1018.2,1014.5,8.1,16.7,0,0
Moree,9.3,17.7,1.6,WSW,35.0,N,WSW,11.0,24.0,94.0,62.0,1007.7,1005.1,12.5,16.4,1,0
Moree,9.7,15.2,0.6,WSW,39.0,WSW,WSW,13.0,24.0,94.0,54.0,1010.0,1009.6,12.1,14.4,0,0
Moree,6.0,20.7,0.0,NNE,39.0,NE,N,13.0,26.0,78.0,35.0,1019.0,1013.1,10.7,19.3,0,0
Moree,9.4,24.1,0.0,W,41.0,N,W,13.0,33.0,57.0,26.0,1014.0,1010.6,15.5,23.0,0,0
Moree,3.3,17.5,0.0,WSW,39.0,WSW,W,11.0,24.0,53.0,25.0,1015.6,1013.4,10.4,17.3,0,0
Moree,8.1,16.3,0.0,SW,56.0,WSW,WSW,30.0,39.0,61.0,38.0,1014.6,1012.5,11.3,14.4,0,0
Moree,1.7,14.3,0.0,WSW,50.0,SW,SW,17.0,28.0,86.0,53.0,1019.3,1017.7,6.2,12.9,0,0
Moree,3.5,15.7,0.0,SW,37.0,S,SSW,9.0,20.0,82.0,51.0,1020.5,1018.1,8.2,14.2,0,0
Moree,0.3,17.6,0.0,N,35.0,ENE,N,11.0,17.0,80.0,46.0,1021.6,1018.4,7.2,15.7,0,0
Moree,5.2,20.3,0.0,ESE,35.0,ESE,SE,11.0,15.0,65.0,32.0,1024.4,1021.7,11.9,19.5,0,0
Moree,2.3,19.0,0.0,SE,28.0,S,SE,2.0,11.0,63.0,36.0,1026.2,1023.1,11.1,18.3,0,0
Moree,3.0,20.1,0.0,SE,35.0,S,SE,13.0,19.0,61.0,34.0,1023.9,1019.1,12.1,19.6,0,0
Moree,3.8,20.3,0.0,E,26.0,E,NE,19.0,4.0,67.0,35.0,1020.7,1017.1,11.3,19.5,0,0
Moree,3.0,22.5,0.0,N,30.0,NNE,N,20.0,17.0,70.0,29.0,1017.6,1013.0,11.7,22.3,0,0
Moree,9.0,19.5,0.0,WSW,39.0,WNW,SW,15.0,26.0,47.0,36.0,1013.0,1011.1,13.6,18.7,0,1
Moree,9.1,16.4,4.0,WNW,28.0,N,WNW,15.0,17.0,81.0,39.0,1013.0,1009.8,11.6,16.0,1,0
Moree,4.3,15.4,0.0,W,44.0,NE,WSW,13.0,13.0,78.0,75.0,1011.9,1009.6,7.8,12.1,0,1
Moree,7.3,13.2,5.0,SW,50.0,WSW,SSW,17.0,19.0,92.0,77.0,1015.3,1013.6,8.9,10.4,1,0
Moree,0.9,15.2,0.4,SW,30.0,W,SW,17.0,15.0,93.0,52.0,1021.1,1019.1,5.6,14.7,0,0
Moree,2.0,18.4,0.0,NNW,28.0,ENE,NNW,13.0,15.0,80.0,39.0,1023.8,1020.0,9.1,17.6,0,0
Moree,2.1,17.8,0.0,WSW,26.0,ENE,SW,13.0,11.0,78.0,34.0,1024.2,1022.4,9.4,17.1,0,0
Moree,2.2,20.8,0.0,ENE,35.0,E,NNE,13.0,17.0,65.0,22.0,1027.1,1023.2,9.5,20.3,0,0
Moree,5.8,23.8,0.0,NNW,39.0,N,NNW,28.0,17.0,64.0,35.0,1024.8,1019.5,15.1,22.8,0,0
Moree,11.7,19.7,0.0,NNE,39.0,NNE,NW,24.0,9.0,69.0,88.0,1020.0,1015.1,14.4,16.7,0,1
Moree,10.3,18.4,2.2,W,39.0,SW,WSW,13.0,28.0,72.0,33.0,1018.0,1017.2,12.5,17.4,1,0
Moree,-0.4,17.9,0.0,S,31.0,S,ESE,6.0,19.0,75.0,31.0,1024.9,1022.2,8.2,17.6,0,0
Moree,3.6,19.9,0.0,E,30.0,E,N,15.0,11.0,60.0,32.0,1026.6,1021.8,11.1,18.8,0,0
Moree,8.4,19.7,0.0,NNE,41.0,NNE,N,22.0,17.0,70.0,54.0,1021.0,1015.5,13.1,18.2,0,0
Moree,4.9,16.2,0.0,SW,41.0,SW,SW,22.0,24.0,92.0,41.0,1020.1,1019.2,6.6,16.1,0,0
Moree,-0.3,17.3,0.0,S,33.0,S,SSW,13.0,22.0,86.0,35.0,1025.6,1022.6,5.9,16.6,0,0
Moree,0.8,17.4,0.0,SSW,37.0,SSW,SW,9.0,20.0,79.0,39.0,1027.2,1024.2,8.2,17.0,0,0
Moree,1.7,18.1,0.0,WSW,33.0,E,SW,7.0,20.0,82.0,30.0,1026.9,1023.6,9.4,17.6,0,0
Moree,-0.6,20.3,0.0,NE,17.0,NE,NW,11.0,6.0,65.0,27.0,1027.9,1024.3,8.8,19.6,0,0
Moree,0.4,19.1,0.0,SSW,31.0,ENE,WSW,7.0,17.0,57.0,28.0,1026.0,1022.4,10.3,18.7,0,0
