Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Canberra,12.6,23.1,3.4,NNW,30.0,N,NW,4.0,13.0,97.0,74.0,1015.8,1014.1,15.3,20.4,1,1
Canberra,14.8,29.5,6.4,N,41.0,NW,NW,6.0,22.0,81.0,48.0,1012.9,1008.3,21.0,28.2,1,1
Canberra,19.9,22.0,11.0,NNW,76.0,N,WNW,41.0,30.0,92.0,62.0,996.5,996.8,20.6,19.6,1,1
Canberra,9.2,20.4,17.4,ENE,39.0,N,N,9.0,20.0,59.0,49.0,1009.5,1009.1,14.9,18.8,1,0
Canberra,12.4,24.4,0.0,NW,44.0,NNW,WNW,7.0,13.0,69.0,43.0,1012.8,1009.7,15.0,22.5,0,1
Canberra,11.3,21.7,3.4,E,41.0,SE,NE,11.0,11.0,67.0,52.0,1020.4,1019.1,12.4,21.0,1,0
Canberra,9.8,26.3,0.0,NNW,41.0,W,NNW,6.0,19.0,63.0,35.0,1023.2,1018.0,15.3,23.9,0,0
Canberra,14.3,26.7,0.0,NNW,65.0,N,NNW,7.0,48.0,68.0,64.0,1017.3,1014.3,19.8,19.0,0,1
Canberra,15.1,28.3,14.4,NNW,28.0,NNW,NW,6.0,13.0,73.0,44.0,1016.8,1013.4,18.3,27.4,1,0
Canberra,14.4,31.6,0.0,NNW,30.0,NW,N,6.0,7.0,65.0,30.0,1017.1,1014.2,21.5,30.3,0,0
Canberra,15.4,35.0,0.0,E,39.0,SSW,ESE,6.0,22.0,55.0,18.0,1017.4,1015.0,23.4,34.3,0,0
Canberra,13.8,33.5,0.0,NE,31.0,SSE,NE,7.0,9.0,44.0,20.0,1019.2,1015.6,21.9,32.2,0,0
Canberra,13.6,34.2,0.0,NNE,35.0,ESE,W,2.0,11.0,50.0,20.0,1015.8,1011.6,21.9,31.8,0,0
Canberra,14.3,35.0,0.0,ESE,41.0,ESE,WSW,2.0,9.0,43.0,14.0,1012.6,1008.7,23.0,33.6,0,0
Canberra,15.9,23.4,0.0,ESE,50.0,ESE,ESE,20.0,24.0,69.0,55.0,1016.8,1016.3,19.2,22.3,0,0
Canberra,16.7,25.3,0.0,ESE,46.0,ESE,ESE,24.0,26.0,56.0,45.0,1016.2,1013.0,20.3,23.9,0,0
Canberra,12.1,27.5,0.0,NE,35.0,SSE,E,7.0,15.0,69.0,40.0,1011.8,1007.4,18.6,26.8,0,0
Canberra,14.3,34.1,0.0,ENE,39.0,W,NNW,6.0,19.0,77.0,34.0,1006.6,1003.3,18.9,31.9,0,0
Canberra,16.5,33.9,0.0,ENE,39.0,E,NW,11.0,11.0,60.0,36.0,1012.3,1009.5,20.8,31.3,0,0
Canberra,16.5,30.3,0.0,E,46.0,E,N,7.0,9.0,77.0,44.0,1015.7,1013.4,18.1,28.0,0,0
Canberra,17.5,29.9,0.0,E,43.0,E,ENE,13.0,11.0,74.0,45.0,1018.5,1015.9,19.3,27.9,0,0
Canberra,14.7,34.2,0.0,NE,33.0,WNW,NW,6.0,11.0,64.0,25.0,1017.8,1013.3,21.3,32.2,0,0
Canberra,17.5,35.8,0.0,SSE,57.0,NNW,NW,6.0,19.0,56.0,24.0,1011.8,1006.5,24.7,34.5,0,0
Canberra,20.9,35.7,0.0,SW,50.0,E,WNW,4.0,17.0,61.0,28.0,1007.6,1003.0,23.6,34.0,0,1
Canberra,17.0,33.8,2.0,WNW,52.0,NNW,W,6.0,24.0,65.0,35.0,1004.0,1001.8,23.0,31.8,1,0
Canberra,16.0,22.8,0.0,E,50.0,E,ENE,13.0,19.0,70.0,57.0,1012.3,1012.3,17.0,21.6,0,0
Canberra,15.4,33.8,0.0,W,35.0,E,NW,7.0,15.0,70.0,26.0,1014.2,1009.0,18.0,31.7,0,0
Canberra,17.9,33.2,0.0,N,59.0,N,NNE,15.0,20.0,58.0,62.0,1008.5,1006.1,24.5,23.5,0,1
Canberra,15.2,25.1,4.8,E,46.0,ESE,ESE,20.0,28.0,62.0,42.0,1016.8,1015.0,17.1,23.9,1,0
Canberra,15.1,20.4,0.0,ESE,39.0,ESE,ESE,17.0,19.0,63.0,55.0,1017.5,1015.8,17.8,19.4,0,1
Canberra,15.3,19.6,18.8,NE,33.0,SSE,NNE,9.0,13.0,92.0,88.0,1008.7,1006.0,18.0,18.6,1,1
Canberra,17.2,24.7,12.2,NW,50.0,NW,WNW,19.0,28.0,80.0,71.0,1004.9,1004.0,19.4,21.9,1,0
Canberra,15.9,19.9,0.8,E,48.0,SSE,ESE,17.0,22.0,73.0,58.0,1011.4,1012.1,17.4,18.6,0,0
Canberra,10.0,22.5,0.0,E,33.0,SE,S,11.0,7.0,55.0,46.0,1018.7,1016.8,14.7,22.2,0,0
Canberra,9.9,24.4,0.0,NE,28.0,SE,E,7.0,7.0,60.0,38.0,1021.6,1019.2,16.2,22.7,0,0
Canberra,10.3,27.8,0.0,ENE,35.0,SE,NE,6.0,11.0,64.0,29.0,1021.3,1018.1,17.0,26.3,0,0
Canberra,15.4,25.7,0.0,E,41.0,E,NE,9.0,17.0,67.0,32.0,1020.1,1016.9,17.6,24.6,0,0
Canberra,12.7,28.8,0.0,NNE,28.0,NW,SSW,4.0,7.0,70.0,28.0,1016.5,1012.4,18.3,28.3,0,0
Canberra,13.2,31.3,0.0,WSW,46.0,N,WNW,4.0,26.0,71.0,28.0,1013.1,1009.5,19.7,30.7,0,0
Canberra,15.3,33.2,0.0,NNW,44.0,NNE,NW,4.0,24.0,60.0,18.0,1013.9,1012.0,22.4,32.1,0,0
Canberra,17.9,33.9,0.0,ENE,46.0,S,W,6.0,11.0,72.0,22.0,1017.4,1014.6,19.8,32.3,0,0
Canberra,18.0,34.9,0.0,NW,69.0,N,W,6.0,13.0,68.0,29.0,1018.0,1013.7,22.2,33.1,0,1
Canberra,17.6,27.8,5.2,ESE,39.0,N,NNW,13.0,13.0,66.0,49.0,1014.6,1012.8,21.4,26.3,1,1
Canberra,16.0,23.8,2.2,SSE,30.0,SE,ESE,11.0,11.0,73.0,49.0,1018.9,1017.1,16.5,22.9,1,0
Canberra,14.9,28.8,0.0,NNE,30.0,SSE,NNE,7.0,11.0,71.0,44.0,1018.2,1014.5,19.1,27.0,0,0
Canberra,17.1,29.6,0.0,E,48.0,SE,ESE,9.0,17.0,67.0,38.0,1016.7,1012.8,21.7,29.1,0,1
Canberra,18.2,22.6,1.8,ENE,33.0,SSE,ENE,7.0,13.0,92.0,76.0,1014.4,1011.5,18.5,22.1,1,1
Canberra,16.8,22.8,9.0,ESE,30.0,S,SSE,7.0,11.0,88.0,71.0,1010.0,1007.8,18.4,21.5,1,0
Canberra,13.6,27.4,1.0,W,52.0,NW,WNW,6.0,24.0,77.0,41.0,1002.1,997.5,18.7,26.5,0,0
Canberra,14.5,24.2,0.0,SSW,61.0,N,NNW,11.0,20.0,76.0,76.0,999.4,998.9,17.9,20.3,0,1
Canberra,12.4,19.9,16.2,ENE,41.0,ESE,ESE,7.0,20.0,75.0,58.0,1007.6,1005.0,13.6,18.7,1,0
Canberra,10.4,20.9,0.0,SSE,33.0,S,S,15.0,17.0,65.0,51.0,1007.7,1006.8,13.8,18.7,0,0
Canberra,9.1,23.1,0.0,ENE,41.0,SSE,W,17.0,13.0,66.0,37.0,1013.6,1011.4,14.0,21.4,0,0
Canberra,8.9,26.0,0.0,NE,31.0,SE,NE,7.0,13.0,74.0,34.0,1016.1,1011.7,14.6,24.2,0,1
Canberra,14.5,24.2,4.4,W,48.0,NNW,WNW,9.0,17.0,95.0,60.0,1010.8,1006.8,15.8,22.6,1,1
Canberra,12.6,18.2,11.0,ENE,30.0,SSE,SSE,13.0,15.0,81.0,73.0,1010.0,1011.0,16.3,16.8,1,0
Canberra,8.6,24.2,0.2,E,33.0,S,SE,11.0,9.0,63.0,37.0,1017.5,1015.1,13.7,22.0,0,0
Canberra,10.8,25.2,0.0,ENE,35.0,SE,E,7.0,7.0,69.0,32.0,1020.2,1016.7,15.0,24.3,0,0
Canberra,11.2,26.1,0.0,ENE,39.0,SE,E,7.0,19.0,71.0,40.0,1022.9,1020.0,15.3,24.7,0,0
Canberra,12.1,24.1,0.0,ENE,46.0,ESE,NNE,9.0,13.0,64.0,46.0,1025.2,1021.4,15.4,22.5,0,0
Canberra,10.8,25.8,0.0,E,31.0,S,NNE,7.0,11.0,72.0,42.0,1021.3,1017.4,17.2,24.1,0,0
Canberra,11.4,27.1,0.0,NE,33.0,ESE,SE,6.0,15.0,69.0,38.0,1017.6,1012.8,16.9,26.1,0,0
Canberra,12.0,28.9,0.0,ESE,39.0,SSE,WNW,2.0,9.0,78.0,31.0,1012.2,1009.1,17.4,28.6,0,1
Canberra,16.3,24.8,1.8,S,50.0,NNW,N,4.0,7.0,88.0,56.0,1011.8,1008.4,17.5,24.0,1,1
Canberra,12.7,25.1,0.0,NW,46.0,WNW,WNW,20.0,26.0,57.0,32.0,1007.4,1005.4,15.7,24.5,0,0
Canberra,12.0,23.8,0.0,NW,44.0,NW,WNW,15.0,30.0,54.0,34.0,1007.9,1007.2,15.1,22.9,0,0
Canberra,11.5,25.9,0.0,ENE,44.0,ENE,WSW,9.0,7.0,70.0,35.0,1016.4,1014.3,15.8,24.3,0,0
Canberra,13.0,28.2,0.0,NW,44.0,WSW,NW,4.0,17.0,74.0,27.0,1017.6,1014.4,17.4,27.0,0,0
Canberra,14.8,17.3,0.0,SSE,48.0,S,SE,13.0,13.0,74.0,78.0,1010.0,1009.9,15.7,15.3,0,1
Canberra,7.7,18.4,10.4,S,48.0,S,S,24.0,17.0,58.0,34.0,1015.5,1014.5,10.6,16.8,1,0
Canberra,4.4,21.8,0.0,S,35.0,SSE,SSE,15.0,15.0,60.0,31.0,1020.8,1019.3,11.7,20.0,0,0
Canberra,7.4,24.4,0.0,E,35.0,ESE,WNW,7.0,11.0,65.0,37.0,1026.3,1023.2,12.2,22.1,0,0
Canberra,8.3,27.3,0.0,E,35.0,ESE,WNW,6.0,9.0,78.0,28.0,1025.4,1020.4,13.8,25.5,0,0
Canberra,10.1,28.2,0.0,ESE,39.0,SSE,WNW,6.0,7.0,72.0,28.0,1021.1,1018.2,15.6,27.0,0,0
Canberra,12.0,27.6,0.0,E,46.0,SSE,WSW,7.0,6.0,69.0,35.0,1025.5,1022.2,15.7,26.2,0,0
Canberra,12.9,31.8,0.0,WSW,41.0,NNW,NNE,6.0,9.0,76.0,24.0,1023.9,1019.3,17.4,30.0,0,0
Canberra,9.5,27.4,3.0,NNW,24.0,SSE,NNW,6.0,9.0,79.0,39.0,1024.7,1020.7,14.0,24.9,1,0
Canberra,12.1,27.8,0.0,E,41.0,SE,NNE,7.0,11.0,66.0,33.0,1024.8,1023.1,17.8,27.0,0,0
Canberra,12.5,31.7,0.0,WNW,24.0,ENE,W,6.0,9.0,74.0,28.0,1024.9,1020.4,17.2,30.1,0,0
Canberra,13.9,34.7,0.0,SSW,46.0,SE,ENE,11.0,7.0,50.0,18.0,1022.8,1019.3,20.2,32.7,0,0
Canberra,13.3,31.7,0.2,WNW,44.0,ESE,WSW,6.0,28.0,80.0,23.0,1021.6,1017.6,17.5,30.7,0,0
Canberra,13.2,33.1,0.0,ENE,39.0,SE,NNW,7.0,7.0,91.0,18.0,1020.9,1017.7,16.1,31.7,0,0
Canberra,12.3,33.8,0.0,W,22.0,SE,W,9.0,13.0,57.0,15.0,1022.6,1019.1,17.9,32.7,0,0
Canberra,13.8,35.2,0.0,SE,48.0,SE,ESE,7.0,4.0,47.0,15.0,1022.5,1019.3,21.4,34.1,0,0
Canberra,11.3,32.3,0.0,NE,28.0,ENE,WNW,4.0,6.0,44.0,17.0,1024.3,1020.7,18.2,30.5,0,0
Canberra,11.7,30.2,0.0,NE,33.0,ESE,NNW,9.0,13.0,73.0,22.0,1024.3,1020.6,17.7,28.8,0,0
Canberra,15.1,26.2,0.0,NE,31.0,SE,NNE,4.0,15.0,59.0,48.0,1022.1,1018.7,19.7,24.5,0,0
Canberra,13.0,14.8,0.0,SE,30.0,ESE,ESE,9.0,17.0,77.0,62.0,1017.4,1019.3,13.3,13.9,0,0
Canberra,11.6,19.6,0.0,E,33.0,SE,ESE,6.0,17.0,71.0,64.0,1023.6,1021.8,14.0,17.9,0,0
Canberra,12.8,24.9,0.0,ENE,30.0,NNW,SW,6.0,7.0,76.0,44.0,1023.2,1019.3,15.5,24.2,0,0
Canberra,15.5,22.4,0.6,NW,28.0,SSE,WNW,6.0,19.0,89.0,68.0,1018.7,1015.4,17.1,21.1,0,1
Canberra,13.1,17.4,6.4,NNW,43.0,N,N,11.0,20.0,94.0,93.0,1010.2,1006.5,16.4,16.6,1,1
Canberra,12.6,20.2,19.8,W,46.0,NNW,W,17.0,20.0,76.0,50.0,1007.9,1008.4,15.1,17.4,1,0
Canberra,4.4,18.3,0.0,N,33.0,SE,N,7.0,17.0,80.0,36.0,1014.8,1012.6,8.4,17.4,0,0
Canberra,4.4,18.2,0.0,W,31.0,SE,WNW,7.0,19.0,78.0,35.0,1017.4,1015.0,9.2,17.2,0,0
Canberra,7.1,18.5,0.0,NW,57.0,N,NW,9.0,22.0,90.0,30.0,1015.1,1011.3,8.8,18.2,0,0
Canberra,4.2,18.9,0.0,WNW,50.0,WSW,WNW,6.0,31.0,60.0,34.0,1011.2,1009.3,11.2,18.1,0,0
Canberra,9.6,18.8,0.0,WNW,57.0,NW,W,19.0,26.0,54.0,42.0,1012.7,1013.0,13.1,16.5,0,0
Canberra,3.5,21.8,0.0,NNW,22.0,ESE,WNW,7.0,11.0,72.0,34.0,1023.9,1021.2,8.7,21.2,0,0
Canberra,5.3,23.3,0.0,NNW,83.0,SSW,NW,2.0,37.0,90.0,26.0,1018.0,1010.5,9.5,22.5,0,1
Canberra,7.0,14.3,2.6,WNW,63.0,NW,W,26.0,33.0,68.0,40.0,1010.3,1012.7,9.1,13.7,1,0
Canberra,0.4,18.9,0.0,N,22.0,NW,WSW,6.0,7.0,77.0,33.0,1021.2,1019.1,5.2,17.6,0,0
Canberra,3.2,21.4,0.0,E,26.0,SE,NNW,7.0,7.0,76.0,27.0,1025.2,1022.3,8.2,20.5,0,0
Canberra,5.9,21.8,0.0,E,35.0,SSW,NNW,7.0,11.0,70.0,35.0,1028.0,1024.1,12.9,20.8,0,0
Canberra,8.1,20.5,0.0,ENE,31.0,ESE,ENE,11.0,11.0,66.0,48.0,1027.8,1024.0,14.9,19.5,0,0
Canberra,6.9,18.9,0.0,ESE,39.0,SSE,SE,15.0,9.0,68.0,45.0,1028.2,1025.4,13.8,17.8,0,0
Canberra,5.6,19.5,0.0,SW,17.0,S,WNW,9.0,6.0,69.0,49.0,1025.7,1021.8,14.3,18.6,0,0
Canberra,7.2,22.9,0.0,E,26.0,NNW,N,4.0,6.0,82.0,28.0,1023.1,1019.2,14.0,22.2,0,0
Canberra,7.1,23.4,0.0,ESE,39.0,SE,WSW,2.0,7.0,72.0,29.0,1021.0,1016.9,12.7,22.4,0,0
Canberra,6.1,24.1,0.0,WNW,35.0,SSW,WNW,6.0,11.0,75.0,32.0,1019.2,1015.8,11.5,23.7,0,1
Canberra,7.1,19.8,2.0,W,39.0,SSE,NW,13.0,15.0,96.0,56.0,1018.4,1013.8,10.7,19.1,1,1
Canberra,5.6,18.0,5.2,S,31.0,SSE,SSE,9.0,20.0,70.0,40.0,1020.8,1019.6,12.4,17.9,1,0
Canberra,5.4,20.7,0.0,SSE,28.0,SSE,S,7.0,9.0,66.0,36.0,1027.2,1023.9,12.3,20.4,0,0
Canberra,6.3,19.3,0.0,S,31.0,S,SE,9.0,13.0,65.0,39.0,1027.9,1024.4,12.6,18.8,0,0
Canberra,5.3,21.0,0.0,WNW,26.0,SSW,NW,7.0,7.0,77.0,44.0,1027.2,1023.3,12.0,20.4,0,0
Canberra,7.9,19.7,0.0,ESE,48.0,SSE,ENE,17.0,11.0,58.0,43.0,1027.3,1024.1,14.0,19.1,0,0
Canberra,8.4,16.1,0.0,SE,35.0,SE,ESE,13.0,22.0,69.0,51.0,1029.5,1027.4,13.6,15.2,0,0
Canberra,8.1,18.7,0.0,ESE,33.0,SSE,ESE,11.0,30.0,66.0,65.0,1028.2,1024.2,13.5,15.6,0,0
Canberra,2.4,20.6,0.0,E,30.0,SE,SSE,9.0,7.0,77.0,34.0,1024.8,1021.0,10.6,19.8,0,0
Canberra,5.6,18.9,0.0,SE,33.0,SSE,E,13.0,22.0,79.0,49.0,1025.8,1023.5,12.5,17.7,0,0
Canberra,2.5,21.2,0.0,NE,28.0,ESE,NE,7.0,9.0,82.0,55.0,1023.7,1019.8,9.2,17.6,0,0
Canberra,3.8,21.7,0.2,NW,44.0,ESE,WNW,2.0,20.0,99.0,34.0,1011.9,1006.7,7.9,20.2,0,0
Canberra,7.9,18.7,0.0,NW,59.0,NNW,NW,26.0,31.0,68.0,51.0,1003.2,997.7,14.4,16.6,0,1
Canberra,4.3,11.3,7.2,W,57.0,WNW,WNW,26.0,22.0,75.0,60.0,1006.3,1008.1,7.1,8.8,1,0
Canberra,-1.8,14.8,0.0,N,28.0,E,N,2.0,19.0,80.0,40.0,1024.2,1020.5,5.3,13.9,0,0
Canberra,3.8,13.8,0.0,WNW,31.0,W,NNW,6.0,26.0,67.0,54.0,1020.6,1018.5,10.5,12.4,0,0
Canberra,2.1,17.3,0.0,W,43.0,SSW,WNW,6.0,28.0,81.0,38.0,1020.0,1017.3,8.7,15.9,0,0
Canberra,0.5,17.1,0.0,NW,31.0,ESE,W,6.0,13.0,74.0,42.0,1020.8,1017.4,7.4,16.2,0,0
Canberra,-0.9,16.7,0.0,NNW,30.0,SW,NNW,2.0,15.0,76.0,42.0,1022.7,1018.5,6.2,15.4,0,0
Canberra,0.4,19.0,0.0,NW,39.0,NE,WNW,2.0,19.0,76.0,41.0,1019.8,1015.8,7.7,18.5,0,0
Canberra,7.5,16.8,0.0,NW,41.0,W,NW,7.0,26.0,70.0,53.0,1018.0,1013.8,12.5,15.4,0,0
Canberra,8.3,17.6,0.0,WNW,43.0,NW,WNW,17.0,30.0,73.0,43.0,1015.8,1013.5,12.4,16.5,0,0
Canberra,0.1,21.0,0.0,NNW,17.0,WNW,N,2.0,9.0,78.0,36.0,1023.2,1020.3,7.6,20.7,0,0
Canberra,1.5,20.9,0.0,NW,20.0,NW,NNW,2.0,9.0,80.0,41.0,1023.2,1020.0,8.4,20.9,0,0
Canberra,8.3,17.4,0.0,E,20.0,WSW,NE,6.0,11.0,80.0,52.0,1024.4,1021.5,13.5,17.2,0,0
Canberra,1.3,19.0,0.0,NNW,30.0,SE,NW,7.0,15.0,87.0,34.0,1024.7,1021.4,7.9,18.6,0,0
Canberra,-0.4,17.9,0.0,NW,33.0,NNE,NW,2.0,20.0,80.0,40.0,1023.5,1018.7,6.8,17.7,0,1
Canberra,4.5,16.0,1.8,NW,35.0,W,NW,9.0,15.0,88.0,69.0,1017.7,1013.7,10.0,15.2,1,0
Canberra,7.9,12.3,1.0,NW,52.0,NNW,NW,30.0,24.0,68.0,78.0,1006.3,1005.9,11.3,7.3,0,0
Canberra,4.3,14.1,0.8,NW,41.0,NNW,WNW,13.0,26.0,71.0,53.0,1008.4,1008.3,7.9,13.3,0,0
Canberra,0.3,17.0,0.0,WNW,31.0,S,WNW,6.0,24.0,99.0,52.0,1021.9,1018.6,3.8,16.2,0,0
Canberra,3.8,17.4,0.0,E,24.0,ESE,W,2.0,7.0,81.0,47.0,1024.5,1022.9,8.0,16.6,0,0
Canberra,2.4,14.7,0.0,ESE,20.0,SSE,E,7.0,6.0,74.0,43.0,1030.4,1026.0,5.9,13.8,0,0
Canberra,1.2,14.8,0.0,SE,17.0,SE,SSW,11.0,6.0,81.0,49.0,1028.5,1024.8,5.3,14.5,0,0
Canberra,1.2,14.5,0.0,SE,17.0,SE,SSW,6.0,6.0,74.0,43.0,1026.7,1023.5,6.5,13.9,0,0
Canberra,-0.3,17.5,0.0,W,39.0,SE,NNW,6.0,15.0,81.0,48.0,1025.5,1021.8,6.2,17.2,0,1
Canberra,4.7,18.5,3.8,ESE,22.0,NNW,W,6.0,6.0,99.0,50.0,1026.6,1023.1,7.0,17.9,1,1
Canberra,2.2,17.5,0.2,NW,20.0,SSE,WNW,7.0,7.0,92.0,45.0,1032.1,1029.6,5.5,17.3,0,0
Canberra,4.6,15.7,0.0,NNE,15.0,SSE,NNE,6.0,6.0,85.0,67.0,1030.3,1027.1,9.9,15.5,0,0
Canberra,9.8,14.4,0.8,ESE,20.0,S,ESE,9.0,11.0,99.0,86.0,1028.5,1027.2,12.1,13.6,0,1
Canberra,10.6,15.1,3.8,SSE,41.0,SE,SE,9.0,20.0,78.0,65.0,1028.2,1025.7,11.5,13.3,1,0
