Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Perth,9.1,18.7,0.0,NNE,39.0,ENE,ENE,13.0,19.0,52.0,41.0,1028.6,1024.7,12.6,18.5,0,0
Perth,7.6,20.4,0.0,E,30.0,E,SE,9.0,9.0,57.0,33.0,1026.9,1023.5,11.0,20.3,0,0
Perth,4.9,17.5,0.0,SE,28.0,E,ESE,11.0,15.0,57.0,34.0,1030.4,1027.9,11.7,16.9,0,0
Perth,5.8,19.7,0.0,NNE,31.0,E,E,7.0,11.0,59.0,27.0,1031.8,1028.7,12.2,18.9,0,0
Perth,3.3,21.3,0.0,NE,33.0,NE,ENE,13.0,13.0,49.0,25.0,1030.1,1026.4,13.3,20.3,0,0
Perth,3.3,23.1,0.0,NNW,30.0,NE,SW,11.0,9.0,53.0,21.0,1028.1,1025.1,11.9,22.2,0,0
Perth,3.1,23.9,0.0,NNE,30.0,NE,NW,13.0,9.0,39.0,17.0,1029.5,1027.6,14.9,23.6,0,0
Perth,2.5,24.2,0.0,N,28.0,NE,WSW,15.0,7.0,41.0,21.0,1032.5,1029.9,14.7,22.9,0,0
Perth,1.8,22.5,0.0,NNW,39.0,NNE,WNW,13.0,17.0,44.0,11.0,1029.5,1025.8,13.2,22.1,0,0
Perth,5.5,18.2,0.0,SE,30.0,SSE,SSE,4.0,11.0,77.0,75.0,1025.9,1024.4,11.7,17.0,0,0
Perth,8.5,17.6,0.0,ESE,43.0,E,ESE,15.0,15.0,55.0,35.0,1038.0,1034.3,12.3,17.0,0,0
Perth,5.5,19.1,0.0,NE,41.0,E,ENE,7.0,17.0,58.0,33.0,1034.8,1029.3,11.5,18.7,0,0
Perth,3.4,21.4,0.0,NE,31.0,NE,NE,19.0,9.0,44.0,28.0,1026.6,1021.8,13.3,21.0,0,0
Perth,5.0,20.1,0.0,SSW,30.0,E,SSW,6.0,15.0,79.0,59.0,1022.4,1020.8,12.8,18.8,0,0
Perth,6.8,21.2,0.0,E,22.0,E,ESE,11.0,11.0,67.0,42.0,1024.8,1019.5,12.1,20.6,0,0
Perth,8.7,24.1,0.0,NNE,30.0,ENE,ENE,9.0,9.0,53.0,37.0,1017.3,1013.1,16.0,23.2,0,0
Perth,7.1,21.7,0.0,SSW,26.0,NNE,WSW,7.0,13.0,79.0,57.0,1014.9,1011.6,12.6,20.2,0,1
Perth,9.5,18.7,1.2,SSW,41.0,SSE,SW,7.0,20.0,81.0,54.0,1014.0,1013.3,14.7,16.8,1,0
Perth,3.8,16.9,0.2,SW,35.0,SE,SW,13.0,19.0,52.0,41.0,1023.1,1022.4,11.7,15.9,0,0
Perth,8.7,18.5,0.0,WSW,30.0,N,W,7.0,15.0,68.0,51.0,1025.1,1022.7,12.3,16.9,0,1
Perth,10.9,18.9,3.4,SSE,20.0,NNE,SW,7.0,9.0,97.0,61.0,1024.8,1023.1,12.5,18.9,1,0
Perth,5.4,22.9,0.2,SW,22.0,E,WSW,6.0,6.0,81.0,43.0,1024.9,1022.0,14.1,21.1,0,0
Perth,11.3,19.4,0.0,SSW,39.0,S,SW,15.0,19.0,62.0,47.0,1022.5,1018.9,15.2,18.6,0,1
Perth,9.8,21.6,1.2,SW,41.0,S,SW,11.0,24.0,69.0,57.0,1021.9,1018.8,15.0,19.5,1,0
Perth,9.7,19.4,0.0,SSE,28.0,SE,SSE,11.0,17.0,58.0,32.0,1024.1,1021.5,13.4,18.7,0,0
Perth,5.7,20.1,0.0,SSW,35.0,ENE,SW,9.0,11.0,57.0,41.0,1026.0,1021.9,13.5,19.2,0,0
Perth,5.3,22.4,0.0,SW,30.0,E,SW,7.0,15.0,61.0,37.0,1022.8,1018.1,13.9,20.7,0,0
Perth,4.6,21.3,0.0,SW,30.0,NNE,WSW,4.0,17.0,68.0,44.0,1018.7,1016.4,14.1,20.4,0,0
Perth,7.7,18.9,0.0,NW,31.0,NW,WNW,7.0,17.0,79.0,46.0,1017.7,1015.6,13.4,18.1,0,0
Perth,13.4,20.5,0.8,WSW,46.0,WSW,WSW,19.0,20.0,71.0,62.0,1014.1,1012.5,17.3,18.9,0,0
Perth,15.2,20.9,0.4,WNW,52.0,W,NW,11.0,19.0,60.0,87.0,1011.4,1007.9,17.0,15.9,0,1
Perth,11.8,17.6,6.0,SW,59.0,SW,SW,17.0,17.0,73.0,55.0,1013.5,1014.6,14.0,17.1,1,0
Perth,13.6,19.6,0.0,WSW,54.0,W,SW,22.0,26.0,64.0,57.0,1015.5,1016.0,16.3,18.6,0,1
Perth,6.2,20.3,1.2,N,26.0,E,NNE,9.0,9.0,55.0,34.0,1023.0,1019.1,14.1,19.8,1,0
Perth,4.7,22.5,0.0,WSW,30.0,NNE,WSW,6.0,15.0,50.0,38.0,1012.2,1008.0,15.6,20.9,0,1
Perth,11.6,19.0,8.2,SSW,41.0,W,WSW,17.0,13.0,90.0,83.0,1007.8,1010.4,16.0,16.2,1,1
Perth,13.2,20.0,1.8,WNW,56.0,NW,W,22.0,20.0,58.0,67.0,1010.8,1011.8,18.9,19.5,1,1
Perth,13.8,20.5,4.0,WSW,44.0,W,W,19.0,19.0,56.0,51.0,1016.8,1017.4,17.2,19.0,1,0
Perth,9.5,21.7,0.2,NW,31.0,W,WNW,11.0,11.0,58.0,51.0,1021.2,1018.3,18.6,21.0,0,1
Perth,13.0,17.0,3.4,SW,67.0,W,S,17.0,20.0,77.0,51.0,1010.4,1016.5,16.9,13.6,1,1
Perth,1.0,19.0,5.4,E,37.0,ENE,SE,9.0,13.0,57.0,34.0,1028.8,1024.8,11.2,17.9,1,0
Perth,5.7,23.5,0.0,NE,50.0,NE,NNE,19.0,17.0,39.0,23.0,1022.8,1016.9,16.5,23.0,0,0
Perth,11.3,25.5,0.0,WNW,50.0,N,NW,15.0,26.0,36.0,67.0,1011.5,1010.3,21.5,22.0,0,1
Perth,10.2,18.2,14.2,SSW,33.0,ESE,S,13.0,15.0,71.0,57.0,1016.5,1014.6,14.3,17.2,1,0
Perth,7.6,18.9,0.0,WSW,33.0,N,WSW,9.0,20.0,57.0,43.0,1023.8,1022.4,13.7,18.0,0,0
Perth,12.3,21.6,0.2,SW,28.0,NNE,WSW,15.0,15.0,70.0,54.0,1024.4,1021.4,17.6,20.4,0,0
Perth,8.2,24.6,0.0,WSW,33.0,N,W,2.0,13.0,67.0,37.0,1018.1,1011.3,17.6,23.5,0,1
Perth,11.8,19.1,4.2,WSW,44.0,WSW,SW,19.0,19.0,63.0,71.0,1010.8,1011.7,17.8,17.6,1,0
Perth,13.0,19.9,0.6,WNW,37.0,WNW,WNW,13.0,15.0,61.0,66.0,1013.0,1011.3,18.3,19.1,0,1
Perth,12.9,18.4,5.0,SW,41.0,S,SSW,13.0,22.0,87.0,44.0,1015.9,1016.9,13.5,17.4,1,0
Perth,4.8,19.4,0.0,WSW,31.0,E,WSW,9.0,17.0,50.0,49.0,1024.6,1022.3,14.9,18.0,0,0
Perth,9.0,19.6,0.4,SW,52.0,WSW,SW,17.0,26.0,64.0,77.0,1021.5,1021.8,16.7,14.4,0,0
Perth,3.4,19.0,0.4,SSW,35.0,SSE,SSE,17.0,13.0,44.0,35.0,1031.1,1028.5,13.4,18.2,0,0
Perth,7.4,20.5,0.0,SE,30.0,ENE,SE,13.0,13.0,57.0,34.0,1033.5,1029.3,15.7,19.5,0,0
Perth,7.4,21.9,0.0,SSW,35.0,E,SSW,15.0,19.0,50.0,40.0,1031.4,1027.6,15.8,20.4,0,0
Perth,7.8,26.9,0.0,WSW,28.0,NE,SW,17.0,15.0,48.0,23.0,1026.9,1021.2,18.4,25.8,0,0
Perth,7.4,22.6,0.0,SW,37.0,S,SW,13.0,24.0,59.0,50.0,1022.4,1020.7,18.7,21.0,0,0
Perth,11.1,25.6,0.0,E,28.0,E,SSW,13.0,15.0,56.0,44.0,1022.3,1018.4,18.3,23.4,0,0
Perth,9.7,20.6,0.0,W,28.0,SSE,W,11.0,13.0,64.0,48.0,1019.6,1018.1,16.7,19.7,0,0
Perth,13.1,20.5,0.0,SW,41.0,SSW,SSW,11.0,20.0,66.0,37.0,1022.0,1022.2,16.6,18.8,0,0
Perth,6.3,22.1,0.0,SSW,39.0,E,SW,11.0,22.0,56.0,42.0,1026.6,1023.9,17.1,20.3,0,0
Perth,12.2,29.5,0.0,NNE,28.0,E,E,11.0,9.0,46.0,25.0,1023.3,1018.6,19.2,28.9,0,0
Perth,18.1,32.1,0.0,NE,41.0,NNE,NW,24.0,15.0,25.0,46.0,1011.7,1011.2,26.9,25.2,0,0
Perth,15.7,22.3,0.0,SW,37.0,SW,SSW,17.0,17.0,68.0,57.0,1014.6,1013.0,19.1,21.0,0,0
Perth,14.8,22.0,0.0,SW,33.0,S,SSW,9.0,20.0,56.0,51.0,1018.3,1017.4,18.2,20.2,0,0
Perth,15.7,25.8,0.0,SW,33.0,SW,SW,13.0,15.0,58.0,49.0,1022.7,1020.7,20.8,25.0,0,0
Perth,12.8,33.5,0.0,ENE,35.0,E,E,13.0,11.0,52.0,23.0,1021.6,1017.2,21.5,33.0,0,0
Perth,21.3,35.7,0.0,N,48.0,NE,NNE,20.0,20.0,29.0,18.0,1014.9,1012.2,28.7,34.9,0,0
Perth,17.9,32.7,0.0,WSW,33.0,N,WSW,6.0,17.0,36.0,39.0,1012.9,1011.2,27.9,26.4,0,0
Perth,16.5,30.1,0.0,SW,41.0,SE,SW,7.0,26.0,67.0,69.0,1015.1,1015.9,22.9,22.2,0,0
Perth,18.4,31.1,0.0,NE,39.0,ENE,E,13.0,9.0,51.0,47.0,1014.1,1008.6,25.2,28.9,0,1
Perth,18.0,23.0,5.0,WNW,63.0,NNW,NW,9.0,17.0,94.0,65.0,1009.8,1008.0,18.8,21.9,1,1
Perth,13.2,20.5,20.4,WSW,43.0,SSW,SW,20.0,17.0,69.0,63.0,1016.8,1017.8,16.8,19.0,1,0
Perth,7.7,21.6,0.2,SW,30.0,ENE,SW,7.0,17.0,67.0,44.0,1019.0,1016.1,16.0,20.6,0,0
Perth,8.5,22.3,0.0,WSW,31.0,S,SW,13.0,15.0,58.0,44.0,1013.8,1010.9,16.9,22.1,0,0
Perth,15.4,20.3,0.0,SW,43.0,SW,SW,11.0,15.0,67.0,94.0,1005.2,1004.1,18.0,17.1,0,1
Perth,16.1,21.8,6.2,SSW,52.0,SSW,SW,17.0,28.0,77.0,56.0,1011.0,1013.2,17.7,21.2,1,0
Perth,10.3,19.5,0.2,SW,46.0,SSE,SW,9.0,17.0,68.0,43.0,1020.9,1020.8,14.3,18.7,0,0
Perth,10.0,22.5,0.0,SE,35.0,SE,SE,15.0,17.0,62.0,42.0,1025.7,1023.1,15.0,21.1,0,0
Perth,10.8,24.1,0.0,SW,35.0,ENE,N,15.0,9.0,57.0,29.0,1022.4,1018.0,16.3,23.3,0,0
Perth,9.1,25.9,0.0,SW,39.0,NE,SW,19.0,17.0,43.0,46.0,1013.7,1012.0,20.6,24.0,0,0
Perth,13.6,19.5,0.0,WNW,43.0,NNE,W,4.0,19.0,66.0,39.0,1013.8,1013.7,15.8,18.6,0,1
Perth,13.6,20.7,9.2,W,50.0,WSW,WSW,20.0,22.0,71.0,57.0,1014.9,1014.7,17.6,18.8,1,1
Perth,12.4,19.5,9.0,NW,50.0,WNW,SW,15.0,26.0,55.0,67.0,1011.2,1010.4,17.0,15.6,1,1
Perth,9.1,18.9,8.4,SSW,52.0,SW,SW,6.0,30.0,92.0,58.0,1014.3,1014.6,12.3,16.9,1,1
Perth,6.5,20.0,2.8,SW,35.0,SE,S,11.0,13.0,55.0,49.0,1023.3,1021.7,13.9,18.6,1,0
Perth,8.5,24.3,0.0,SW,37.0,E,SW,6.0,17.0,64.0,42.0,1022.0,1017.8,17.6,23.6,0,0
Perth,11.2,27.1,0.0,SW,35.0,SSW,SSW,11.0,17.0,70.0,58.0,1015.0,1011.9,18.9,24.5,0,0
Perth,14.2,26.3,0.0,NNE,44.0,SW,W,7.0,13.0,65.0,50.0,1011.9,1010.0,20.3,25.1,0,0
Perth,16.1,22.2,0.0,SW,28.0,ESE,SW,9.0,17.0,66.0,62.0,1011.4,1010.7,19.1,20.5,0,0
Perth,12.9,22.5,0.0,SW,39.0,SE,S,11.0,15.0,59.0,38.0,1014.1,1013.7,17.1,22.2,0,0
Perth,12.4,23.3,0.0,SSE,37.0,ESE,SSE,11.0,11.0,52.0,31.0,1019.0,1016.4,16.5,21.9,0,0
Perth,11.9,24.4,0.0,SE,43.0,E,ESE,17.0,13.0,49.0,28.0,1021.1,1017.4,16.2,23.6,0,0
Perth,12.4,25.8,0.0,SE,46.0,ESE,ESE,19.0,19.0,51.0,25.0,1021.6,1017.1,17.0,24.7,0,0
Perth,12.7,25.5,0.0,SE,43.0,E,E,19.0,11.0,48.0,32.0,1019.0,1014.3,16.5,24.6,0,0
Perth,13.7,26.8,0.0,SW,31.0,E,SE,13.0,13.0,50.0,35.0,1015.4,1012.8,18.3,24.1,0,0
Perth,13.6,25.9,0.0,SW,33.0,ESE,SW,13.0,17.0,52.0,37.0,1014.2,1011.1,18.1,24.7,0,0
Perth,11.0,29.5,0.0,WSW,31.0,NE,W,15.0,15.0,46.0,36.0,1008.1,1004.8,21.8,28.2,0,1
Perth,15.9,23.1,2.6,NW,37.0,W,W,13.0,17.0,73.0,53.0,1004.0,1004.6,19.8,22.6,1,0
Perth,11.8,24.4,0.6,WSW,31.0,NNE,W,7.0,17.0,69.0,46.0,1008.6,1007.7,19.6,23.1,0,0
Perth,13.6,23.6,0.2,N,33.0,NNE,WNW,13.0,2.0,64.0,89.0,1005.7,1003.7,19.3,16.8,0,1
Perth,14.8,22.2,17.4,SW,43.0,WSW,W,11.0,19.0,79.0,72.0,1002.1,1001.3,17.9,20.0,1,1
Perth,13.9,21.8,1.8,SSW,41.0,SSW,WSW,9.0,20.0,72.0,50.0,1007.9,1008.0,17.2,20.8,1,1
Perth,13.4,23.2,4.0,SW,30.0,S,SW,11.0,15.0,71.0,47.0,1011.0,1009.8,18.0,22.5,1,0
Perth,12.5,22.2,0.2,WSW,39.0,WSW,SW,11.0,20.0,61.0,50.0,1009.0,1008.9,19.4,20.9,0,1
Perth,14.5,22.4,1.4,WSW,44.0,SSW,SW,15.0,24.0,65.0,48.0,1013.1,1013.9,18.2,21.1,1,0
Perth,13.1,23.9,0.2,SW,31.0,SE,WSW,6.0,17.0,65.0,36.0,1020.1,1018.4,18.3,22.4,0,0
Perth,11.1,23.4,0.0,SW,35.0,SSE,SW,11.0,19.0,61.0,44.0,1018.7,1017.4,18.5,22.8,0,0
Perth,13.1,24.5,0.0,SSW,43.0,SE,SW,13.0,20.0,56.0,41.0,1018.8,1016.0,17.5,23.0,0,0
Perth,12.8,27.2,0.0,S,33.0,E,SSW,9.0,19.0,53.0,41.0,1016.4,1012.6,19.2,25.5,0,0
Perth,12.2,32.7,0.0,SW,28.0,SSE,SSW,9.0,7.0,55.0,23.0,1009.3,1004.9,20.7,31.9,0,0
Perth,18.3,23.1,0.4,WSW,41.0,SW,W,20.0,15.0,70.0,53.0,1002.5,1005.2,20.1,21.5,0,0
Perth,17.0,24.2,0.8,NW,35.0,WNW,WNW,15.0,17.0,67.0,52.0,1010.2,1011.0,19.9,22.8,0,0
Perth,15.0,23.4,0.4,S,39.0,S,SSW,13.0,19.0,60.0,44.0,1015.5,1015.0,18.8,22.6,0,0
Perth,14.1,27.6,0.0,SW,41.0,E,SSW,13.0,19.0,55.0,41.0,1017.4,1013.7,19.0,26.0,0,0
Perth,12.6,27.6,0.0,SW,41.0,SE,SW,9.0,19.0,49.0,45.0,1010.2,1007.4,20.3,24.5,0,0
Perth,14.7,22.7,0.0,SW,43.0,SSW,SW,13.0,22.0,50.0,51.0,1010.5,1010.5,19.5,21.3,0,0
Perth,12.6,22.5,0.0,SW,33.0,SSE,WSW,2.0,19.0,57.0,41.0,1011.4,1010.8,18.5,21.5,0,1
Perth,12.7,21.9,3.2,SSW,37.0,NNW,S,6.0,17.0,93.0,58.0,1011.4,1010.8,13.1,18.4,1,1
Perth,12.9,24.2,4.2,SW,44.0,SSE,SW,17.0,22.0,68.0,50.0,1015.0,1013.5,16.7,23.1,1,0
Perth,14.0,25.8,0.0,SSW,39.0,SE,SW,4.0,22.0,63.0,47.0,1017.3,1015.9,19.1,23.8,0,0
Perth,15.6,31.5,0.0,SSW,35.0,SSE,SW,9.0,17.0,55.0,29.0,1019.5,1016.7,22.4,30.5,0,0
Perth,18.8,38.4,0.0,N,37.0,ENE,WSW,17.0,15.0,47.0,16.0,1014.6,1011.1,27.2,38.0,0,0
Perth,19.8,26.7,0.0,SW,44.0,WNW,SW,9.0,20.0,83.0,53.0,1011.0,1010.7,20.7,26.1,0,0
Perth,17.6,26.2,0.0,SSW,44.0,ESE,SSW,11.0,22.0,59.0,44.0,1014.7,1012.5,19.8,25.1,0,0
Perth,14.5,25.4,0.0,SW,46.0,E,SSW,7.0,26.0,50.0,47.0,1017.3,1015.9,20.0,23.0,0,0
Perth,15.6,31.6,0.0,SSW,35.0,E,SW,15.0,11.0,48.0,29.0,1015.9,1011.5,20.2,30.7,0,0
Perth,14.2,29.1,0.0,SSW,35.0,SSW,SSW,9.0,19.0,62.0,48.0,1007.8,1004.6,21.5,27.3,0,0
Perth,18.3,23.1,0.6,WSW,48.0,W,W,17.0,22.0,77.0,56.0,1005.6,1007.6,19.9,22.0,0,1
Perth,16.0,23.6,2.0,SSW,41.0,SSE,SW,15.0,24.0,58.0,36.0,1014.4,1012.8,17.8,22.7,1,0
Perth,13.6,28.0,0.0,SSW,41.0,E,SW,11.0,24.0,57.0,43.0,1014.1,1011.3,20.0,25.4,0,0
Perth,14.5,25.2,0.0,SW,50.0,SSE,SW,13.0,28.0,60.0,51.0,1011.3,1010.4,19.3,23.5,0,0
Perth,15.1,27.1,0.0,SSW,43.0,ESE,SW,11.0,22.0,52.0,48.0,1013.2,1010.7,20.7,25.2,0,0
Perth,14.3,26.6,0.0,SW,46.0,SSE,SSW,15.0,26.0,62.0,45.0,1012.5,1011.5,18.3,24.7,0,0
Perth,14.7,26.4,0.0,SSW,41.0,S,SW,11.0,20.0,63.0,44.0,1014.7,1012.4,19.2,25.2,0,0
Perth,14.9,28.8,0.0,SW,39.0,S,SSW,9.0,19.0,56.0,36.0,1013.2,1011.3,20.2,28.4,0,0
Perth,17.0,30.8,0.0,SW,37.0,SE,SW,9.0,17.0,63.0,45.0,1014.3,1011.6,22.4,30.1,0,0
Perth,20.8,32.2,0.0,SW,46.0,S,SW,15.0,20.0,60.0,37.0,1012.4,1010.9,22.9,31.4,0,0
Perth,18.7,35.0,0.0,WSW,35.0,ESE,SSW,9.0,17.0,47.0,28.0,1016.8,1013.0,23.1,33.9,0,0
Perth,21.9,36.1,0.0,SW,46.0,E,SW,13.0,22.0,39.0,24.0,1014.3,1010.9,25.8,33.8,0,0
Perth,19.9,34.6,0.0,SW,46.0,ESE,SSW,11.0,22.0,59.0,39.0,1014.1,1010.1,24.0,31.8,0,0
Perth,18.8,35.4,0.0,SW,39.0,ESE,SSE,11.0,11.0,51.0,26.0,1014.1,1010.9,23.7,34.4,0,0
Perth,19.9,35.3,0.0,SSW,41.0,SSE,SW,11.0,19.0,49.0,35.0,1014.3,1011.4,24.2,32.8,0,0
Perth,19.3,35.0,0.0,SW,44.0,SSE,SW,13.0,19.0,54.0,33.0,1015.4,1011.7,24.1,33.9,0,0
Perth,18.2,34.3,0.0,SW,44.0,E,SW,7.0,17.0,44.0,32.0,1012.7,1010.6,26.7,32.0,0,0
Perth,21.1,38.4,0.0,SW,35.0,ESE,WSW,9.0,20.0,43.0,18.0,1009.3,1005.4,25.9,36.8,0,0
Perth,16.7,27.3,0.0,SW,52.0,SSW,SW,11.0,24.0,61.0,58.0,1007.3,1008.9,24.2,25.3,0,0
Perth,12.0,25.9,0.2,SSW,44.0,ESE,SW,2.0,19.0,63.0,37.0,1017.5,1015.0,18.0,25.4,0,0
Perth,15.9,30.1,0.0,SW,43.0,SE,SW,13.0,20.0,51.0,42.0,1017.2,1014.6,20.6,27.7,0,0
Perth,18.8,39.7,0.0,SE,39.0,E,ESE,20.0,11.0,48.0,19.0,1016.4,1011.8,22.7,37.6,0,0
Perth,22.7,41.8,0.0,NNE,43.0,NE,W,22.0,19.0,15.0,21.0,1010.5,1009.6,33.4,36.1,0,0
Perth,18.3,30.3,0.0,SSE,30.0,S,WSW,7.0,13.0,58.0,44.0,1015.3,1013.8,22.5,29.8,0,0
Perth,20.6,31.1,0.0,SSE,37.0,SSE,SW,9.0,15.0,49.0,36.0,1015.0,1011.8,23.1,30.2,0,0
Perth,15.9,28.9,0.0,SW,43.0,SE,SE,15.0,17.0,66.0,37.0,1016.4,1013.7,19.3,28.0,0,0
Perth,15.6,27.9,0.0,SW,46.0,ESE,SSW,13.0,22.0,53.0,43.0,1018.2,1015.2,19.0,26.7,0,0
Perth,16.4,26.9,0.0,SW,44.0,SSE,SSW,17.0,22.0,64.0,50.0,1015.8,1013.5,20.1,25.0,0,0
Perth,18.6,27.9,0.0,SW,37.0,SSE,SW,13.0,17.0,73.0,53.0,1013.4,1011.7,20.4,27.2,0,0
Perth,19.8,27.1,0.0,SW,39.0,S,SW,11.0,22.0,75.0,52.0,1013.5,1011.8,21.5,26.5,0,0
Perth,18.1,37.4,0.0,SSW,37.0,SSE,WSW,13.0,19.0,28.0,29.0,1012.0,1008.2,24.8,35.0,0,0
Perth,18.9,29.6,0.0,SW,35.0,WSW,WSW,9.0,19.0,72.0,54.0,1007.3,1008.3,24.8,27.5,0,0
Perth,17.8,32.7,0.0,SW,43.0,SE,SW,9.0,19.0,58.0,38.0,1007.8,1004.3,23.7,31.9,0,0
Perth,21.6,30.1,0.0,SSW,39.0,SE,SSW,11.0,17.0,70.0,52.0,1003.4,1001.2,23.5,29.6,0,0
Perth,19.4,26.9,0.0,SSW,43.0,S,SSW,13.0,15.0,75.0,57.0,1007.8,1007.7,20.1,24.5,0,0
Perth,17.7,30.7,0.0,SW,30.0,SE,SSW,9.0,11.0,73.0,51.0,1010.4,1006.8,20.8,28.9,0,0
Perth,23.3,36.0,0.0,SW,31.0,E,SE,15.0,6.0,63.0,42.0,1008.6,1005.9,26.6,34.8,0,0
Perth,22.2,35.8,0.4,SSW,35.0,E,SSW,7.0,15.0,67.0,43.0,1011.2,1008.9,27.7,35.5,0,0
Perth,22.3,38.6,0.0,SW,33.0,ENE,SW,7.0,17.0,56.0,40.0,1010.2,1008.5,30.5,35.1,0,0
Perth,21.2,31.7,0.0,SSW,31.0,SW,WSW,9.0,17.0,77.0,49.0,1010.2,1008.4,24.8,30.8,0,0
Perth,20.0,30.4,0.0,SW,46.0,S,SW,17.0,26.0,68.0,53.0,1012.4,1010.3,21.5,27.1,0,0
