Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
AliceSprings,24.5,35.2,0.0,ESE,41.0,ESE,SE,26.0,17.0,32.0,19.0,1010.1,1006.6,27.4,33.5,0,0
AliceSprings,19.4,35.2,0.0,E,41.0,ESE,ESE,31.0,13.0,20.0,14.0,1010.9,1007.0,26.9,34.4,0,0
AliceSprings,19.9,39.3,0.0,SE,30.0,E,SW,19.0,15.0,11.0,12.0,1007.8,1004.1,30.7,38.6,0,0
AliceSprings,21.5,39.9,0.0,E,33.0,NE,ENE,13.0,19.0,16.0,13.0,1007.7,1004.9,33.2,38.2,0,0
AliceSprings,21.6,39.4,0.0,ENE,48.0,NE,ESE,28.0,20.0,12.0,13.0,1007.9,1005.0,34.0,39.0,0,0
AliceSprings,22.5,38.5,0.0,SE,37.0,ESE,S,20.0,17.0,17.0,19.0,1009.8,1005.7,30.5,37.1,0,0
AliceSprings,27.2,37.6,0.0,ESE,30.0,E,S,13.0,13.0,30.0,22.0,1010.2,1006.1,30.4,35.6,0,0
AliceSprings,26.8,38.9,0.0,N,69.0,E,SW,20.0,35.0,21.0,58.0,1006.3,1003.5,33.5,27.5,0,1
AliceSprings,23.1,31.5,21.4,SW,22.0,E,N,11.0,7.0,77.0,51.0,1009.0,1005.0,23.9,30.2,1,0
AliceSprings,21.9,32.4,9.4,SE,39.0,SE,E,19.0,17.0,65.0,28.0,1008.5,1006.3,26.6,31.3,1,0
AliceSprings,18.7,32.7,0.0,ESE,37.0,ESE,SE,28.0,17.0,21.0,14.0,1009.6,1006.2,26.4,32.0,0,0
AliceSprings,18.0,34.5,0.0,ESE,37.0,E,ESE,19.0,13.0,18.0,14.0,1007.3,1003.4,27.3,34.4,0,0
AliceSprings,22.2,36.0,0.0,SE,54.0,E,ESE,22.0,28.0,18.0,12.0,1005.8,1002.9,29.0,35.0,0,0
AliceSprings,22.1,34.3,0.0,ESE,50.0,SE,SE,30.0,30.0,20.0,12.0,1009.2,1005.9,27.3,34.0,0,0
AliceSprings,18.6,34.7,0.0,SE,54.0,SE,ESE,19.0,24.0,17.0,20.0,1009.3,1004.4,26.9,33.3,0,0
AliceSprings,21.5,36.1,0.0,SE,57.0,ESE,SE,17.0,26.0,38.0,20.0,1007.7,1003.8,29.0,35.5,0,0
AliceSprings,20.6,36.5,0.0,ESE,57.0,SE,SE,20.0,30.0,38.0,20.0,1007.3,1003.2,29.6,35.8,0,0
AliceSprings,22.4,36.3,0.0,SSE,52.0,SE,SSE,19.0,24.0,44.0,19.0,1006.4,1002.4,30.0,35.6,0,0
AliceSprings,21.1,35.7,0.0,S,59.0,SSW,SE,22.0,37.0,65.0,32.0,1007.7,1004.2,27.1,33.3,0,0
AliceSprings,22.4,34.6,0.0,SE,56.0,ESE,SE,24.0,31.0,63.0,30.0,1009.4,1005.8,26.2,33.5,0,0
AliceSprings,21.2,36.2,0.0,SSE,46.0,SE,SE,24.0,24.0,25.0,17.0,1009.3,1004.6,29.0,35.3,0,0
AliceSprings,21.0,37.5,0.0,SSE,41.0,E,E,20.0,15.0,13.0,9.0,1006.6,1002.6,30.3,36.1,0,0
AliceSprings,17.7,37.3,0.0,SSE,44.0,ESE,S,17.0,17.0,11.0,6.0,1005.9,1003.3,30.0,36.7,0,0
AliceSprings,17.4,38.1,0.0,SE,43.0,ESE,SSE,24.0,17.0,9.0,8.0,1009.3,1005.3,30.6,37.5,0,0
AliceSprings,23.2,38.2,0.0,E,33.0,N,ENE,24.0,11.0,35.0,8.0,1009.7,1005.1,31.6,37.7,0,0
AliceSprings,23.1,37.8,0.0,ESE,59.0,ENE,E,13.0,37.0,27.0,14.0,1008.9,1005.7,31.7,36.6,0,0
AliceSprings,20.4,38.4,0.0,ESE,67.0,E,SE,22.0,35.0,25.0,12.0,1010.1,1006.6,30.9,37.3,0,0
AliceSprings,25.7,37.5,0.0,ESE,56.0,ESE,ESE,30.0,30.0,15.0,14.0,1012.6,1009.0,30.1,37.5,0,0
AliceSprings,25.4,36.3,0.0,ENE,41.0,ESE,ENE,26.0,28.0,15.0,23.0,1012.8,1008.4,29.7,34.4,0,0
AliceSprings,23.9,25.2,0.0,ENE,39.0,ESE,ESE,7.0,13.0,53.0,57.0,1013.2,1010.5,23.9,24.2,0,1
AliceSprings,19.0,25.3,5.2,ESE,30.0,ENE,ESE,13.0,22.0,75.0,76.0,1010.4,1007.5,22.0,23.1,1,1
AliceSprings,19.5,31.1,7.8,WNW,37.0,NW,WNW,7.0,17.0,74.0,56.0,1008.2,1005.6,25.2,29.9,1,0
AliceSprings,22.5,37.0,0.0,S,39.0,WNW,SW,9.0,19.0,68.0,27.0,1008.2,1003.7,28.0,35.0,0,0
AliceSprings,23.7,38.8,0.0,SE,41.0,WSW,W,15.0,9.0,48.0,14.0,1006.3,1002.9,30.1,37.8,0,0
AliceSprings,27.6,40.2,0.4,N,35.0,WNW,ESE,15.0,13.0,42.0,19.0,1006.6,1002.7,32.6,39.0,0,0
AliceSprings,25.9,39.9,0.2,SE,54.0,NW,SSE,9.0,28.0,36.0,42.0,1007.9,1005.5,33.2,32.7,0,1
AliceSprings,24.2,39.6,1.4,SE,93.0,E,SE,17.0,59.0,39.0,51.0,1010.1,1007.1,32.9,31.2,1,0
AliceSprings,21.9,39.5,0.0,E,44.0,NW,NNE,7.0,13.0,21.0,7.0,1009.8,1005.9,31.9,38.6,0,0
AliceSprings,26.7,39.4,0.0,E,61.0,NE,ENE,22.0,31.0,41.0,21.0,1008.1,1003.4,32.3,39.0,0,0
AliceSprings,25.5,37.6,0.0,ENE,54.0,ENE,ENE,28.0,30.0,37.0,14.0,1007.2,1002.9,31.1,37.1,0,0
AliceSprings,24.7,36.5,0.0,ENE,52.0,NE,E,15.0,24.0,37.0,20.0,1007.1,1002.4,30.1,34.5,0,0
AliceSprings,21.7,34.2,0.0,ESE,69.0,ESE,ESE,17.0,37.0,36.0,27.0,1005.0,1000.9,29.1,32.0,0,0
AliceSprings,22.3,32.0,0.0,ENE,72.0,E,ENE,20.0,17.0,65.0,53.0,1006.2,1002.5,25.1,29.9,0,1
AliceSprings,21.4,35.9,9.0,E,46.0,E,E,22.0,20.0,47.0,29.0,1007.4,1003.1,28.4,34.7,1,0
AliceSprings,24.3,38.0,0.0,SE,44.0,E,ESE,11.0,28.0,37.0,21.0,1005.6,1001.6,32.4,37.2,0,0
AliceSprings,23.8,39.3,0.0,ESE,57.0,NE,ESE,6.0,28.0,38.0,13.0,1004.7,1001.0,32.3,38.8,0,0
AliceSprings,22.2,40.1,0.0,E,67.0,NE,ESE,15.0,24.0,28.0,13.0,1004.6,1001.3,32.6,39.3,0,0
AliceSprings,25.2,40.8,0.0,ESE,50.0,NNW,ESE,13.0,31.0,25.0,15.0,1004.2,1001.0,33.9,39.1,0,0
AliceSprings,26.1,41.3,0.0,E,70.0,WNW,E,15.0,30.0,27.0,11.0,1003.8,999.0,34.6,40.7,0,0
AliceSprings,22.5,39.3,0.0,ENE,48.0,NE,NE,15.0,19.0,25.0,11.0,1004.5,1000.6,33.0,38.9,0,0
AliceSprings,22.9,39.9,0.0,SE,50.0,ESE,E,11.0,24.0,21.0,10.0,1004.9,1002.4,32.9,38.7,0,0
AliceSprings,23.9,36.6,0.0,SSE,48.0,SSE,SSE,26.0,30.0,30.0,17.0,1007.9,1004.1,29.0,36.3,0,0
AliceSprings,24.3,33.6,0.0,S,52.0,SSE,SE,28.0,35.0,17.0,15.0,1010.3,1007.5,26.1,32.7,0,0
AliceSprings,18.7,30.4,0.0,SE,46.0,ESE,ESE,28.0,30.0,17.0,8.0,1013.3,1009.6,22.4,29.5,0,0
AliceSprings,13.8,30.5,0.0,E,43.0,E,SSE,22.0,24.0,15.0,5.0,1013.1,1009.4,22.1,30.4,0,0
AliceSprings,11.8,31.1,0.0,ESE,44.0,E,SSE,19.0,26.0,17.0,4.0,1013.9,1010.5,23.2,30.2,0,0
AliceSprings,11.0,32.1,0.0,S,43.0,E,S,11.0,24.0,11.0,5.0,1013.0,1009.7,24.1,31.5,0,0
AliceSprings,12.3,32.1,0.0,SE,43.0,SSE,ESE,20.0,24.0,24.0,16.0,1012.2,1008.0,26.2,31.8,0,0
AliceSprings,16.1,33.3,0.0,SE,54.0,E,SE,13.0,28.0,26.0,12.0,1011.1,1006.0,26.6,32.2,0,0
AliceSprings,16.1,36.2,0.0,SSE,37.0,N,SW,9.0,11.0,17.0,9.0,1007.9,1003.9,28.5,34.5,0,0
AliceSprings,17.7,35.5,0.0,SE,39.0,NE,NNW,20.0,11.0,27.0,13.0,1007.5,1002.7,28.1,34.8,0,0
AliceSprings,21.0,36.7,0.0,SE,50.0,NE,SSW,17.0,20.0,23.0,11.0,1007.6,1004.0,28.6,36.2,0,0
AliceSprings,22.9,35.3,0.0,ESE,41.0,ESE,SE,20.0,24.0,35.0,15.0,1012.3,1008.3,26.7,35.3,0,0
AliceSprings,23.0,35.6,0.0,E,46.0,E,SSE,24.0,28.0,30.0,13.0,1012.4,1008.2,27.7,34.7,0,0
AliceSprings,15.9,35.9,0.0,E,37.0,ESE,ESE,13.0,17.0,23.0,9.0,1010.3,1006.0,26.7,34.8,0,0
AliceSprings,18.8,37.7,0.0,SE,54.0,E,SE,15.0,26.0,17.0,8.0,1010.3,1006.7,29.9,36.8,0,0
AliceSprings,18.9,37.9,0.0,ESE,37.0,ESE,ESE,17.0,17.0,11.0,17.0,1010.0,1006.0,31.2,36.2,0,0
AliceSprings,25.2,38.2,0.0,ENE,50.0,E,E,19.0,28.0,40.0,22.0,1009.9,1005.7,31.3,36.7,0,0
AliceSprings,26.2,39.3,0.0,ENE,39.0,NNE,NE,22.0,19.0,44.0,26.0,1010.3,1005.9,31.1,35.0,0,0
AliceSprings,28.2,38.7,0.0,N,41.0,NNW,E,22.0,9.0,38.0,18.0,1010.2,1005.9,32.1,37.1,0,0
AliceSprings,28.9,39.6,0.0,ENE,39.0,NW,NE,20.0,19.0,25.0,15.0,1009.6,1005.5,32.5,39.1,0,0
AliceSprings,29.4,40.0,0.0,NNW,50.0,NW,NNE,33.0,15.0,27.0,17.0,1009.8,1005.3,32.5,38.5,0,0
AliceSprings,29.0,40.5,0.0,N,52.0,N,N,35.0,28.0,28.0,11.0,1009.4,1004.6,32.6,39.7,0,0
AliceSprings,29.6,40.6,0.0,S,69.0,N,N,31.0,13.0,20.0,11.0,1011.2,1007.6,34.3,39.9,0,0
AliceSprings,19.8,26.9,0.0,SSE,54.0,SE,SE,30.0,28.0,42.0,15.0,1020.9,1017.9,21.2,26.0,0,0
AliceSprings,18.9,29.3,0.0,SE,48.0,SE,SE,28.0,24.0,24.0,14.0,1020.3,1014.7,21.6,28.5,0,0
AliceSprings,12.7,30.5,0.0,SE,48.0,ESE,SE,19.0,20.0,29.0,17.0,1015.6,1010.7,22.7,29.1,0,0
AliceSprings,13.9,32.4,0.0,SE,41.0,ENE,SW,11.0,15.0,27.0,12.0,1012.5,1007.8,24.6,31.4,0,0
AliceSprings,14.5,33.2,0.0,SSW,33.0,SSW,SE,9.0,15.0,24.0,13.0,1010.6,1006.8,25.0,32.7,0,0
AliceSprings,16.5,32.5,0.0,SE,33.0,SSE,SSE,20.0,15.0,37.0,18.0,1013.4,1008.9,23.3,30.7,0,0
AliceSprings,17.0,34.7,0.0,E,33.0,ESE,ESE,17.0,11.0,28.0,15.0,1012.7,1008.0,25.4,33.4,0,0
AliceSprings,23.5,36.4,0.0,E,48.0,E,NE,7.0,20.0,23.0,11.0,1012.7,1006.7,27.3,35.5,0,0
AliceSprings,23.0,37.3,0.2,E,48.0,E,SSE,33.0,7.0,31.0,16.0,1012.1,1008.1,26.7,35.1,0,0
AliceSprings,21.9,37.5,0.0,WSW,50.0,E,NNW,15.0,15.0,29.0,21.0,1012.1,1007.3,29.1,36.0,0,0
AliceSprings,24.0,39.2,0.2,SE,50.0,N,S,9.0,20.0,36.0,17.0,1012.1,1007.7,30.7,37.9,0,0
AliceSprings,23.9,32.8,0.0,ESE,43.0,SE,ESE,24.0,22.0,30.0,17.0,1015.8,1012.0,26.2,31.5,0,0
AliceSprings,15.6,31.0,0.0,SE,48.0,ESE,SSE,24.0,24.0,25.0,12.0,1016.5,1011.9,22.3,29.8,0,0
AliceSprings,12.8,29.7,0.0,SSE,41.0,E,SE,17.0,26.0,27.0,17.0,1015.1,1010.8,22.7,28.8,0,0
AliceSprings,12.5,32.5,0.0,SSE,30.0,E,S,13.0,11.0,27.0,11.0,1013.5,1009.1,24.0,31.5,0,0
AliceSprings,13.4,34.3,0.0,ESE,41.0,ENE,ESE,2.0,26.0,22.0,7.0,1013.2,1008.8,25.9,33.8,0,0
AliceSprings,16.2,37.9,0.0,E,39.0,NE,E,15.0,22.0,17.0,5.0,1011.9,1007.5,30.6,37.5,0,0
AliceSprings,18.5,38.2,0.0,ESE,39.0,ENE,NE,7.0,15.0,13.0,6.0,1011.5,1008.2,29.9,37.4,0,0
AliceSprings,18.9,38.8,0.0,NNE,44.0,SE,ENE,11.0,24.0,18.0,6.0,1012.6,1007.6,27.5,38.1,0,0
AliceSprings,27.4,36.5,0.0,S,43.0,S,NW,28.0,9.0,22.0,22.0,1012.9,1009.0,30.5,34.1,0,0
AliceSprings,25.7,38.9,0.0,S,76.0,N,WNW,24.0,9.0,22.0,17.0,1013.0,1009.5,31.7,37.0,0,0
AliceSprings,21.9,37.3,0.0,SE,50.0,S,E,2.0,9.0,24.0,16.0,1017.1,1013.4,28.7,36.3,0,0
AliceSprings,22.4,34.9,0.0,ESE,39.0,SE,ESE,20.0,22.0,29.0,16.0,1019.3,1014.6,26.5,34.2,0,0
AliceSprings,19.5,34.8,0.0,ESE,37.0,E,E,19.0,26.0,26.0,17.0,1017.2,1012.2,27.0,33.7,0,0
AliceSprings,17.7,36.0,0.0,ESE,41.0,E,WSW,11.0,9.0,20.0,15.0,1014.5,1010.4,27.4,34.2,0,0
AliceSprings,17.5,36.3,0.0,ENE,31.0,ENE,S,13.0,17.0,13.0,11.0,1014.0,1008.9,28.2,36.1,0,0
AliceSprings,16.7,35.4,0.0,SW,37.0,NE,SSW,7.0,15.0,17.0,8.0,1014.8,1010.9,26.9,34.7,0,0
AliceSprings,14.6,34.6,0.0,SSE,43.0,ENE,ESE,9.0,28.0,21.0,8.0,1016.6,1012.8,25.7,34.1,0,0
AliceSprings,15.1,33.8,0.0,SE,50.0,WSW,SSE,4.0,30.0,23.0,8.0,1018.1,1014.8,25.5,33.4,0,0
AliceSprings,15.8,27.9,0.0,SE,43.0,SE,SE,28.0,22.0,26.0,21.0,1023.0,1018.0,20.6,27.7,0,0
AliceSprings,10.6,26.3,0.0,SSE,44.0,SE,SSE,26.0,24.0,34.0,14.0,1021.8,1016.9,18.4,25.7,0,0
AliceSprings,10.7,25.2,0.0,ESE,50.0,SE,SE,30.0,28.0,36.0,14.0,1021.0,1017.1,17.9,24.6,0,0
AliceSprings,14.2,23.2,0.0,ESE,48.0,ESE,SE,31.0,20.0,35.0,20.0,1022.2,1018.9,18.0,22.1,0,0
AliceSprings,12.6,25.3,0.0,ESE,33.0,E,SSE,17.0,19.0,20.0,13.0,1021.5,1017.1,16.7,24.9,0,0
AliceSprings,9.3,29.0,0.0,E,28.0,SSW,SE,4.0,9.0,21.0,11.0,1018.8,1014.1,19.4,28.2,0,0
AliceSprings,12.3,30.5,0.0,E,35.0,ESE,ESE,13.0,15.0,30.0,15.0,1018.4,1014.5,21.8,29.9,0,0
AliceSprings,15.5,30.8,0.0,SE,44.0,ENE,ESE,6.0,19.0,27.0,11.0,1017.8,1014.5,23.4,29.3,0,0
AliceSprings,19.6,28.9,0.0,ESE,41.0,SSE,ENE,17.0,9.0,26.0,22.0,1016.0,1013.1,24.2,28.2,0,0
AliceSprings,18.9,28.1,0.0,E,44.0,E,ESE,20.0,19.0,31.0,26.0,1016.6,1014.1,22.1,27.3,0,0
AliceSprings,20.1,30.0,0.0,ESE,41.0,ESE,ESE,26.0,17.0,40.0,20.0,1018.6,1015.1,23.2,29.6,0,0
AliceSprings,12.0,29.2,0.0,E,37.0,E,E,19.0,13.0,24.0,15.0,1017.5,1012.8,21.4,28.9,0,0
AliceSprings,17.9,28.8,0.0,E,30.0,E,SSE,9.0,9.0,28.0,19.0,1015.9,1011.0,20.1,26.8,0,0
AliceSprings,12.4,31.2,0.0,ENE,28.0,NW,S,2.0,15.0,26.0,17.0,1014.2,1010.7,23.0,30.5,0,0
AliceSprings,15.6,33.5,0.0,NE,26.0,NE,WNW,17.0,11.0,19.0,15.0,1014.9,1011.1,24.4,32.5,0,0
AliceSprings,21.5,35.0,0.0,W,61.0,N,WNW,37.0,35.0,16.0,12.0,1011.5,1008.9,26.9,32.6,0,0
AliceSprings,13.9,23.6,0.0,SSW,41.0,S,SSE,28.0,13.0,44.0,22.0,1017.8,1013.5,15.2,23.0,0,0
AliceSprings,8.6,25.9,0.0,S,30.0,SSE,SSW,13.0,15.0,50.0,19.0,1018.3,1014.2,17.0,25.3,0,0
AliceSprings,10.2,26.2,0.0,ESE,31.0,S,S,11.0,13.0,34.0,23.0,1018.8,1015.5,19.2,25.3,0,0
AliceSprings,9.2,24.8,0.0,E,33.0,ESE,SE,13.0,20.0,47.0,27.0,1020.7,1017.5,17.5,23.7,0,0
AliceSprings,8.3,24.2,0.0,SE,35.0,E,SSE,4.0,19.0,44.0,23.0,1022.4,1018.6,17.3,23.6,0,0
AliceSprings,7.6,25.3,0.0,ESE,41.0,WNW,SSE,2.0,20.0,43.0,20.0,1021.5,1017.5,15.0,24.9,0,0
AliceSprings,6.7,24.1,0.0,ESE,50.0,ESE,SE,11.0,24.0,36.0,19.0,1022.3,1019.2,16.8,23.4,0,0
AliceSprings,6.1,22.5,0.0,SSE,48.0,ESE,SE,11.0,30.0,35.0,16.0,1024.6,1021.1,15.0,22.1,0,0
AliceSprings,5.2,23.1,0.0,ESE,50.0,ESE,SE,15.0,22.0,31.0,15.0,1025.0,1022.0,15.1,22.8,0,0
AliceSprings,5.0,22.7,0.0,ESE,46.0,E,ESE,13.0,24.0,34.0,17.0,1026.0,1022.6,15.5,22.1,0,0
AliceSprings,4.9,22.8,0.0,ESE,43.0,ESE,E,11.0,11.0,38.0,22.0,1026.1,1022.1,14.0,21.9,0,0
AliceSprings,6.4,24.7,0.0,SSE,44.0,SSW,ESE,9.0,24.0,34.0,16.0,1025.3,1021.0,14.6,24.0,0,0
AliceSprings,7.0,22.6,0.0,ESE,48.0,SE,SE,11.0,24.0,38.0,20.0,1025.5,1021.2,15.2,21.8,0,0
AliceSprings,6.5,21.4,0.0,SSE,41.0,SE,SE,20.0,22.0,43.0,23.0,1025.9,1021.4,13.7,20.6,0,0
AliceSprings,4.7,23.2,0.0,E,39.0,E,SE,17.0,22.0,37.0,15.0,1024.1,1019.2,13.5,22.6,0,0
AliceSprings,5.8,23.0,0.0,ESE,37.0,E,ESE,4.0,19.0,36.0,21.0,1021.0,1017.3,14.3,22.4,0,0
AliceSprings,4.3,22.9,0.0,S,37.0,NW,S,7.0,22.0,42.0,18.0,1021.7,1018.4,13.0,20.7,0,0
AliceSprings,3.9,21.0,0.0,ESE,37.0,SW,SE,4.0,20.0,44.0,23.0,1021.7,1017.0,12.9,20.5,0,0
AliceSprings,4.9,21.1,0.0,SE,41.0,SW,SSE,6.0,20.0,44.0,21.0,1020.4,1016.5,12.6,20.4,0,0
AliceSprings,3.9,20.7,0.0,ESE,50.0,N,ESE,2.0,20.0,41.0,25.0,1022.9,1019.1,13.1,20.5,0,0
AliceSprings,8.7,19.6,0.0,E,56.0,SE,E,11.0,19.0,46.0,33.0,1022.4,1019.1,12.7,18.5,0,0
AliceSprings,10.0,18.8,0.0,ESE,30.0,N,E,4.0,15.0,54.0,37.0,1021.6,1015.4,13.3,18.8,0,0
AliceSprings,9.8,23.3,0.0,S,30.0,ENE,S,2.0,9.0,53.0,29.0,1017.6,1013.0,16.1,22.0,0,0
AliceSprings,6.9,23.7,0.0,S,37.0,WSW,SSE,7.0,17.0,54.0,21.0,1016.8,1013.4,14.8,23.1,0,0
AliceSprings,5.8,22.4,0.0,SE,37.0,WSW,S,2.0,20.0,54.0,24.0,1018.9,1015.9,13.3,22.4,0,0
AliceSprings,4.2,23.4,0.0,ENE,19.0,WNW,SSW,2.0,9.0,59.0,27.0,1017.9,1013.4,13.4,23.0,0,0
AliceSprings,8.3,28.6,0.0,NNW,31.0,NNW,NNW,20.0,15.0,41.0,17.0,1013.7,1008.7,17.7,28.0,0,0
AliceSprings,14.0,29.6,0.0,NNW,48.0,NNW,WNW,22.0,28.0,27.0,15.0,1012.4,1010.0,21.2,29.1,0,0
AliceSprings,12.7,21.5,0.0,SE,33.0,SE,SE,20.0,17.0,48.0,38.0,1019.0,1016.3,16.7,20.1,0,0
AliceSprings,9.0,20.0,0.0,ESE,35.0,ESE,ESE,15.0,19.0,50.0,36.0,1020.6,1018.4,13.8,19.2,0,0
AliceSprings,12.3,19.5,0.0,E,37.0,ESE,SE,20.0,20.0,55.0,39.0,1020.7,1017.7,14.5,18.8,0,0
AliceSprings,11.4,21.1,0.6,ESE,35.0,ESE,ESE,17.0,22.0,54.0,29.0,1021.4,1017.7,14.0,20.8,0,0
AliceSprings,8.7,21.3,0.0,E,37.0,E,E,24.0,17.0,39.0,22.0,1021.7,1018.3,13.2,20.8,0,1
AliceSprings,8.4,9.6,8.2,ENE,39.0,E,ESE,19.0,26.0,96.0,97.0,1022.8,1017.8,8.4,9.4,1,1
AliceSprings,8.3,10.8,12.4,ESE,22.0,E,SSE,13.0,13.0,95.0,91.0,1023.0,1020.5,9.0,10.4,1,0
AliceSprings,9.0,10.9,0.4,SE,24.0,E,ESE,11.0,13.0,92.0,84.0,1024.1,1021.8,9.4,10.8,0,0
AliceSprings,8.6,12.6,0.4,ESE,20.0,SE,E,7.0,9.0,90.0,71.0,1023.9,1021.5,9.2,12.2,0,0
AliceSprings,10.2,22.5,0.0,NW,41.0,N,NW,20.0,26.0,44.0,40.0,1016.2,1013.6,17.3,20.6,0,1
AliceSprings,11.4,19.7,1.2,SW,33.0,SW,W,15.0,24.0,61.0,27.0,1018.4,1015.9,13.2,19.2,1,0
AliceSprings,4.6,17.5,0.0,SSW,33.0,WSW,SSW,9.0,13.0,74.0,39.0,1021.7,1018.1,10.2,16.9,0,0
AliceSprings,4.1,17.3,0.0,SW,24.0,W,SSW,7.0,9.0,63.0,35.0,1023.1,1020.1,10.5,16.7,0,0
AliceSprings,3.0,18.2,0.0,E,28.0,WNW,ESE,2.0,9.0,65.0,34.0,1025.3,1022.0,10.3,17.7,0,0
AliceSprings,6.1,23.2,0.0,NW,41.0,N,NNW,17.0,19.0,42.0,14.0,1020.2,1015.0,14.2,22.5,0,0
AliceSprings,7.7,17.0,0.2,SW,33.0,SSW,SW,15.0,13.0,44.0,27.0,1019.0,1016.3,11.6,16.3,0,0
AliceSprings,4.0,16.8,0.0,SSE,37.0,S,S,11.0,19.0,57.0,43.0,1022.7,1020.2,10.8,16.5,0,0
AliceSprings,2.7,17.0,0.0,SE,39.0,WNW,SSE,2.0,15.0,68.0,33.0,1024.2,1021.6,9.1,16.7,0,0
AliceSprings,6.7,16.3,0.0,SE,31.0,ESE,ESE,17.0,15.0,64.0,36.0,1025.7,1022.7,12.1,15.7,0,0
AliceSprings,4.9,25.4,0.0,NW,31.0,N,NW,11.0,19.0,27.0,18.0,1016.3,1012.6,16.0,24.7,0,0
AliceSprings,9.0,22.9,0.0,SSW,22.0,WSW,SSE,15.0,11.0,37.0,21.0,1017.9,1014.6,14.9,22.5,0,0
AliceSprings,6.5,22.6,0.0,SSE,20.0,NW,SE,4.0,7.0,38.0,15.0,1019.4,1016.1,13.9,21.9,0,0
AliceSprings,6.7,24.5,0.0,NNW,20.0,WSW,NNW,2.0,9.0,44.0,19.0,1018.7,1014.9,12.1,23.8,0,0
AliceSprings,12.1,26.2,0.0,NNW,52.0,N,NW,20.0,26.0,18.0,17.0,1014.3,1009.7,19.7,25.4,0,0
AliceSprings,12.2,22.6,0.0,SW,41.0,W,W,17.0,22.0,59.0,29.0,1013.3,1010.5,16.8,22.0,0,0
AliceSprings,6.6,23.0,0.0,W,26.0,W,W,7.0,13.0,58.0,25.0,1014.5,1011.2,13.5,22.3,0,0
AliceSprings,7.4,24.8,0.0,SW,31.0,W,W,4.0,9.0,41.0,25.0,1014.5,1011.7,15.4,24.1,0,0
AliceSprings,16.8,31.2,0.0,NW,57.0,NW,NW,35.0,35.0,28.0,22.0,1012.4,1010.5,23.2,30.6,0,0
AliceSprings,13.0,23.0,0.0,SE,28.0,S,E,13.0,11.0,47.0,25.0,1019.5,1016.2,17.0,22.1,0,0
